manifesto_id,filename,path,municipality,state,party,party_abbreviation,election_year,election_type,document_type,mapping_method,mapping_status,city_abbreviation
GLMP-FA808A53AA,Heidenheim an der Brenz_ÖDP_2024.txt,manifestos/Heidenheim an der Brenz_ÖDP_2024.txt,Heidenheim an der Brenz,Baden-Württemberg,ÖDP,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-BFD67B8DB0,Heilbronn_AfD_2024.txt,manifestos/Heilbronn_AfD_2024.txt,Heilbronn,Baden-Württemberg,AfD,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-D8AEDFE004,Heilbronn_CDU_2024.txt,manifestos/Heilbronn_CDU_2024.txt,Heilbronn,Baden-Württemberg,CDU,cdu,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-4FF375A2A8,Heilbronn_FDP_2024.txt,manifestos/Heilbronn_FDP_2024.txt,Heilbronn,Baden-Württemberg,FDP,fdp,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-23FCBB970F,Heilbronn_Gemeinsam für unser HN_2024.txt,manifestos/Heilbronn_Gemeinsam für unser HN_2024.txt,Heilbronn,Baden-Württemberg,Gemeinsam für unser HN,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-5EA0C6F21E,Heilbronn_Grüne_2024.txt,manifestos/Heilbronn_Grüne_2024.txt,Heilbronn,Baden-Württemberg,Grüne,gru,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-E2BFE96E45,Heilbronn_Linke_2024.txt,manifestos/Heilbronn_Linke_2024.txt,Heilbronn,Baden-Württemberg,Linke,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-AEE0CD5830,Heilbronn_PRO_2024.txt,manifestos/Heilbronn_PRO_2024.txt,Heilbronn,Baden-Württemberg,PRO,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-5269C9FECB,Heilbronn_SPD_2024.txt,manifestos/Heilbronn_SPD_2024.txt,Heilbronn,Baden-Württemberg,SPD,spd,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-F90DE9F0FA,Heilbronn_UfHN_2024.txt,manifestos/Heilbronn_UfHN_2024.txt,Heilbronn,Baden-Württemberg,UfHN,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-FD5255224B,Heringsdorf_InKa_2024.txt,manifestos/Heringsdorf_InKa_2024.txt,Heringsdorf,Mecklenburg-Vorpommern,InKa,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-07F4E5F529,Heringsdorf_SPD_2024.txt,manifestos/Heringsdorf_SPD_2024.txt,Heringsdorf,Mecklenburg-Vorpommern,SPD,spd,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-4B6E40CABA,Hohenmölsen_AHL_2024.txt,manifestos/Hohenmölsen_AHL_2024.txt,Hohenmölsen,Sachsen-Anhalt,AHL,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-003EC2B698,Hohenmölsen_Grüne_2024.txt,manifestos/Hohenmölsen_Grüne_2024.txt,Hohenmölsen,Sachsen-Anhalt,Grüne,gru,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-F5638D4AAC,Hohenmölsen_Linke_2024.txt,manifestos/Hohenmölsen_Linke_2024.txt,Hohenmölsen,Sachsen-Anhalt,Linke,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-D947566A73,Hüfingen_Freies Forum_2024.txt,manifestos/Hüfingen_Freies Forum_2024.txt,Hüfingen,Baden-Württemberg,Freies Forum,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-D21AD75B67,Hüfingen_LBU_2024.txt,manifestos/Hüfingen_LBU_2024.txt,Hüfingen,Baden-Württemberg,LBU,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-2D4402D8FD,Jena_AfD_2024.txt,manifestos/Jena_AfD_2024.txt,Jena,Thüringen,AfD,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-5D59E7D006,Jena_Bürger für Jena_2024.txt,manifestos/Jena_Bürger für Jena_2024.txt,Jena,Thüringen,Bürger für Jena,bfj,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-0818EB1070,Jena_CDU_2024.txt,manifestos/Jena_CDU_2024.txt,Jena,Thüringen,CDU,cdu,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-18AFE008B3,Jena_Die Basis_2024.txt,manifestos/Jena_Die Basis_2024.txt,Jena,Thüringen,Die Basis,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-6FC82E9C65,Jena_FDP_2024.txt,manifestos/Jena_FDP_2024.txt,Jena,Thüringen,FDP,fdp,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-4B16175EB2,Jena_FWG_2024.txt,manifestos/Jena_FWG_2024.txt,Jena,Thüringen,FWG,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-AF9D8C6B7C,Jena_Grüne_2024.txt,manifestos/Jena_Grüne_2024.txt,Jena,Thüringen,Grüne,gru,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-C8E81689BF,Jena_Linke_2024.txt,manifestos/Jena_Linke_2024.txt,Jena,Thüringen,Linke,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-0CF67F1FAD,Jena_SPD_2024.txt,manifestos/Jena_SPD_2024.txt,Jena,Thüringen,SPD,spd,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-A2306FD061,Jena_Volt_2024.txt,manifestos/Jena_Volt_2024.txt,Jena,Thüringen,Volt,vlt,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-C25A589CCD,Kaiserslautern_CDU_2024.txt,manifestos/Kaiserslautern_CDU_2024.txt,Kaiserslautern,Rheinland-Pfalz,CDU,cdu,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-BA81A12A5D,Kaiserslautern_FDP_2024.txt,manifestos/Kaiserslautern_FDP_2024.txt,Kaiserslautern,Rheinland-Pfalz,FDP,fdp,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-87CCE4C5AB,Kaiserslautern_Grüne_2024.txt,manifestos/Kaiserslautern_Grüne_2024.txt,Kaiserslautern,Rheinland-Pfalz,Grüne,gru,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-ECFB7DDE75,Kaiserslautern_Linke_2024.txt,manifestos/Kaiserslautern_Linke_2024.txt,Kaiserslautern,Rheinland-Pfalz,Linke,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-9EA865130E,Kaiserslautern_SPD_2024.txt,manifestos/Kaiserslautern_SPD_2024.txt,Kaiserslautern,Rheinland-Pfalz,SPD,spd,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-7ACFE0FAFF,Kandern_FWG_2024.txt,manifestos/Kandern_FWG_2024.txt,Kandern,Baden-Württemberg,FWG,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-30778BAEFB,Kandern_Grüne_2024.txt,manifestos/Kandern_Grüne_2024.txt,Kandern,Baden-Württemberg,Grüne,gru,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-5E60BED4BF,Karlsruhe_AfD_2024.txt,manifestos/Karlsruhe_AfD_2024.txt,Karlsruhe,Baden-Württemberg,AfD,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-D840F9A398,Karlsruhe_CDU_2024.txt,manifestos/Karlsruhe_CDU_2024.txt,Karlsruhe,Baden-Württemberg,CDU,cdu,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-BA4D7B005F,Karlsruhe_Demokratie und Aufklärung Karlsruhe_2024.txt,manifestos/Karlsruhe_Demokratie und Aufklärung Karlsruhe_2024.txt,Karlsruhe,Baden-Württemberg,Demokratie und Aufklärung Karlsruhe,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-B565A4CC85,Karlsruhe_Die Partei_2024.txt,manifestos/Karlsruhe_Die Partei_2024.txt,Karlsruhe,Baden-Württemberg,Die Partei,par,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-211179337F,Karlsruhe_FDP_2024.txt,manifestos/Karlsruhe_FDP_2024.txt,Karlsruhe,Baden-Württemberg,FDP,fdp,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-4C405AD448,Karlsruhe_FWG_2024.txt,manifestos/Karlsruhe_FWG_2024.txt,Karlsruhe,Baden-Württemberg,FWG,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-F328995E1D,Karlsruhe_Für Karlsruhe_2024.txt,manifestos/Karlsruhe_Für Karlsruhe_2024.txt,Karlsruhe,Baden-Württemberg,Für Karlsruhe,fkr,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-4C2018E279,Karlsruhe_Grüne_2024.txt,manifestos/Karlsruhe_Grüne_2024.txt,Karlsruhe,Baden-Württemberg,Grüne,gru,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-9AEB32F213,Karlsruhe_KAL_2024.txt,manifestos/Karlsruhe_KAL_2024.txt,Karlsruhe,Baden-Württemberg,KAL,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-46290AE738,Karlsruhe_Linke_2024.txt,manifestos/Karlsruhe_Linke_2024.txt,Karlsruhe,Baden-Württemberg,Linke,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-A880BEEBCC,Karlsruhe_SPD_2024.txt,manifestos/Karlsruhe_SPD_2024.txt,Karlsruhe,Baden-Württemberg,SPD,spd,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-861E39902B,Karlsruhe_Volt_2024.txt,manifestos/Karlsruhe_Volt_2024.txt,Karlsruhe,Baden-Württemberg,Volt,vlt,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-9995D2FCAA,Karlsruhe_ÖDP_2024.txt,manifestos/Karlsruhe_ÖDP_2024.txt,Karlsruhe,Baden-Württemberg,ÖDP,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-179DBDAC4F,Keltern_CDU_2024.txt,manifestos/Keltern_CDU_2024.txt,Keltern,Baden-Württemberg,CDU,cdu,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-EE1C4D0C56,Keltern_Grüne_2024.txt,manifestos/Keltern_Grüne_2024.txt,Keltern,Baden-Württemberg,Grüne,gru,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-9F3CB85995,Keltern_SPD_2024.txt,manifestos/Keltern_SPD_2024.txt,Keltern,Baden-Württemberg,SPD,spd,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-6BEB7123C4,Keltern_WIW_2024.txt,manifestos/Keltern_WIW_2024.txt,Keltern,Baden-Württemberg,WIW,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-FDFAA01341,Kirchheimbolanden_CDU_2024.txt,manifestos/Kirchheimbolanden_CDU_2024.txt,Kirchheimbolanden,Rheinland-Pfalz,CDU,cdu,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-3E40B8E039,Kleinmachnow_CDU_2024.txt,manifestos/Kleinmachnow_CDU_2024.txt,Kleinmachnow,Brandenburg,CDU,cdu,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-E3BCBF05DB,Kleinmachnow_FDP_2024.txt,manifestos/Kleinmachnow_FDP_2024.txt,Kleinmachnow,Brandenburg,FDP,fdp,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-A0C3052741,Kleinmachnow_Grüne_2024.txt,manifestos/Kleinmachnow_Grüne_2024.txt,Kleinmachnow,Brandenburg,Grüne,gru,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-0E319B45F8,Kleinmachnow_Linke_2024.txt,manifestos/Kleinmachnow_Linke_2024.txt,Kleinmachnow,Brandenburg,Linke,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-4A1705ADF9,Kleinmachnow_SPD_2024.txt,manifestos/Kleinmachnow_SPD_2024.txt,Kleinmachnow,Brandenburg,SPD,spd,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-FED64B0EBE,Koblenz_AfD_2024.txt,manifestos/Koblenz_AfD_2024.txt,Koblenz,Rheinland-Pfalz,AfD,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-DF00237601,Koblenz_CDU_2024.txt,manifestos/Koblenz_CDU_2024.txt,Koblenz,Rheinland-Pfalz,CDU,cdu,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-86F11C20D1,Koblenz_FDP_2024.txt,manifestos/Koblenz_FDP_2024.txt,Koblenz,Rheinland-Pfalz,FDP,fdp,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-960F56D31A,Koblenz_FWG_2024.txt,manifestos/Koblenz_FWG_2024.txt,Koblenz,Rheinland-Pfalz,FWG,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-9C109C8213,Koblenz_Grüne_2024.txt,manifestos/Koblenz_Grüne_2024.txt,Koblenz,Rheinland-Pfalz,Grüne,gru,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-8EFCE4E30A,Koblenz_Linke_2024.txt,manifestos/Koblenz_Linke_2024.txt,Koblenz,Rheinland-Pfalz,Linke,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-772C158E83,Koblenz_SPD_2024.txt,manifestos/Koblenz_SPD_2024.txt,Koblenz,Rheinland-Pfalz,SPD,spd,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-FABD368678,Konstanz_CDU_2024.txt,manifestos/Konstanz_CDU_2024.txt,Konstanz,Baden-Württemberg,CDU,cdu,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-0223475EFE,Konstanz_FDP_2024.txt,manifestos/Konstanz_FDP_2024.txt,Konstanz,Baden-Württemberg,FDP,fdp,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-C7148D68A1,Konstanz_FWG_2024.txt,manifestos/Konstanz_FWG_2024.txt,Konstanz,Baden-Württemberg,FWG,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-265AF5C0AE,Konstanz_Grüne_2024.txt,manifestos/Konstanz_Grüne_2024.txt,Konstanz,Baden-Württemberg,Grüne,gru,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-7EFA3CFD96,Konstanz_JFK_2024.txt,manifestos/Konstanz_JFK_2024.txt,Konstanz,Baden-Württemberg,JFK,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-7108F557C7,Konstanz_KN KOM.MT_2024.txt,manifestos/Konstanz_KN KOM.MT_2024.txt,Konstanz,Baden-Württemberg,KN KOM.MT,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-2833449237,Konstanz_LLK_2024.txt,manifestos/Konstanz_LLK_2024.txt,Konstanz,Baden-Württemberg,LLK,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-96A64ACECD,Konstanz_SPD_2024.txt,manifestos/Konstanz_SPD_2024.txt,Konstanz,Baden-Württemberg,SPD,spd,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-4CB73E2A7F,Königsee_CDU_2024.txt,manifestos/Königsee_CDU_2024.txt,Königsee,Thüringen,CDU,cdu,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-625DE3DA1B,Königsee_IWWFW_2024.txt,manifestos/Königsee_IWWFW_2024.txt,Königsee,Thüringen,IWWFW,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-4D7943CB2E,Laage_CDU_2024.txt,manifestos/Laage_CDU_2024.txt,Laage,Mecklenburg-Vorpommern,CDU,cdu,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-F963ED960A,Laage_FDP_2024.txt,manifestos/Laage_FDP_2024.txt,Laage,Mecklenburg-Vorpommern,FDP,fdp,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-A8BE2B482F,Laage_Linke_2024.txt,manifestos/Laage_Linke_2024.txt,Laage,Mecklenburg-Vorpommern,Linke,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-74D40F9FA9,Laage_SPD_2024.txt,manifestos/Laage_SPD_2024.txt,Laage,Mecklenburg-Vorpommern,SPD,spd,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-578E3A733B,Lahnstein_FBL_2024.txt,manifestos/Lahnstein_FBL_2024.txt,Lahnstein,Rheinland-Pfalz,FBL,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-3639ABF8C9,Lahnstein_Grüne_2024.txt,manifestos/Lahnstein_Grüne_2024.txt,Lahnstein,Rheinland-Pfalz,Grüne,gru,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-958125F85D,Lahnstein_Linke_2024.txt,manifestos/Lahnstein_Linke_2024.txt,Lahnstein,Rheinland-Pfalz,Linke,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-37DE36E122,Lahnstein_SPD_2024.txt,manifestos/Lahnstein_SPD_2024.txt,Lahnstein,Rheinland-Pfalz,SPD,spd,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-C0B23BB607,Lahnstein_ULL_2024.txt,manifestos/Lahnstein_ULL_2024.txt,Lahnstein,Rheinland-Pfalz,ULL,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-776BCF173B,Lauta_AfD_2024.txt,manifestos/Lauta_AfD_2024.txt,Lauta,Sachsen,AfD,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-A92B72DBC2,Lauta_CDU_2024.txt,manifestos/Lauta_CDU_2024.txt,Lauta,Sachsen,CDU,cdu,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-69B9A33ACD,Lauta_Grüne_2024.txt,manifestos/Lauta_Grüne_2024.txt,Lauta,Sachsen,Grüne,gru,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-BCE22E62FE,Lauta_Linke_2024.txt,manifestos/Lauta_Linke_2024.txt,Lauta,Sachsen,Linke,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-907CF595DB,Lauter-Bernsbach_CDU_2024.txt,manifestos/Lauter-Bernsbach_CDU_2024.txt,Lauter-Bernsbach,Sachsen,CDU,cdu,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-836628411E,Lebach_CDU_2024.txt,manifestos/Lebach_CDU_2024.txt,Lebach,Saarland,CDU,cdu,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-816E3B781D,Lebach_FDP_2024.txt,manifestos/Lebach_FDP_2024.txt,Lebach,Saarland,FDP,fdp,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-099FF62099,Lebach_Grüne_2024.txt,manifestos/Lebach_Grüne_2024.txt,Lebach,Saarland,Grüne,gru,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-FF184B0BB9,Lebach_SPD_2024.txt,manifestos/Lebach_SPD_2024.txt,Lebach,Saarland,SPD,spd,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-1254FA4F1D,Leinefelde-Worbis_CDU_2024.txt,manifestos/Leinefelde-Worbis_CDU_2024.txt,Leinefelde-Worbis,Thüringen,CDU,cdu,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-2DDC0D397F,Leinefelde-Worbis_FW_2024.txt,manifestos/Leinefelde-Worbis_FW_2024.txt,Leinefelde-Worbis,Thüringen,FW,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-566F1E653A,Leinefelde-Worbis_SPD_2024.txt,manifestos/Leinefelde-Worbis_SPD_2024.txt,Leinefelde-Worbis,Thüringen,SPD,spd,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-5DC323829F,Leipzig_AfD_2024.txt,manifestos/Leipzig_AfD_2024.txt,Leipzig,Sachsen,AfD,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-1C1467AF8B,Leipzig_CDU_2024.txt,manifestos/Leipzig_CDU_2024.txt,Leipzig,Sachsen,CDU,cdu,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-087956F209,Leipzig_FDP_2024.txt,manifestos/Leipzig_FDP_2024.txt,Leipzig,Sachsen,FDP,fdp,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-D07893C2A2,Leipzig_FWG_2024.txt,manifestos/Leipzig_FWG_2024.txt,Leipzig,Sachsen,FWG,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-947F4CBF98,Leipzig_Freie Sachsen_2024.txt,manifestos/Leipzig_Freie Sachsen_2024.txt,Leipzig,Sachsen,Freie Sachsen,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-6BE374F4A3,Leipzig_Grüne_2024.txt,manifestos/Leipzig_Grüne_2024.txt,Leipzig,Sachsen,Grüne,gru,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-F5660AD60C,Leipzig_Linke_2024.txt,manifestos/Leipzig_Linke_2024.txt,Leipzig,Sachsen,Linke,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-729E848E64,Leipzig_Piraten_2024.txt,manifestos/Leipzig_Piraten_2024.txt,Leipzig,Sachsen,Piraten,pir,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-A750ADEDD1,Leipzig_SPD_2024.txt,manifestos/Leipzig_SPD_2024.txt,Leipzig,Sachsen,SPD,spd,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-93419F8600,Leipzig_Volt_2024.txt,manifestos/Leipzig_Volt_2024.txt,Leipzig,Sachsen,Volt,vlt,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-11FFF755FA,Lingenfeld_CDU_2024.txt,manifestos/Lingenfeld_CDU_2024.txt,Lingenfeld,Rheinland-Pfalz,CDU,cdu,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-A6B17BDEA0,Lingenfeld_Grüne_2024.txt,manifestos/Lingenfeld_Grüne_2024.txt,Lingenfeld,Rheinland-Pfalz,Grüne,gru,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-36AD3965CD,Lossatal_AfD_2024.txt,manifestos/Lossatal_AfD_2024.txt,Lossatal,Sachsen,AfD,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-7D4CD1FBBF,Lossatal_BFWL_2024.txt,manifestos/Lossatal_BFWL_2024.txt,Lossatal,Sachsen,BFWL,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-484A93432D,Lossatal_CDU_2024.txt,manifestos/Lossatal_CDU_2024.txt,Lossatal,Sachsen,CDU,cdu,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-D223089FC7,Lossatal_Linke_2024.txt,manifestos/Lossatal_Linke_2024.txt,Lossatal,Sachsen,Linke,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-AB15142F0E,Luckau_UWG_2024.txt,manifestos/Luckau_UWG_2024.txt,Luckau,Brandenburg,UWG,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-8F953C72D7,Ludwigsburg_AfD_2024.txt,manifestos/Ludwigsburg_AfD_2024.txt,Ludwigsburg,Baden-Württemberg,AfD,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-BA6B12A35C,Ludwigsburg_CDU_2024.txt,manifestos/Ludwigsburg_CDU_2024.txt,Ludwigsburg,Baden-Württemberg,CDU,cdu,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-EE256403DC,Ludwigsburg_FDP_2024.txt,manifestos/Ludwigsburg_FDP_2024.txt,Ludwigsburg,Baden-Württemberg,FDP,fdp,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-DA1E175D8D,Ludwigsburg_FWG_2024.txt,manifestos/Ludwigsburg_FWG_2024.txt,Ludwigsburg,Baden-Württemberg,FWG,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-9EDE943290,Ludwigsburg_Grüne_2024.txt,manifestos/Ludwigsburg_Grüne_2024.txt,Ludwigsburg,Baden-Württemberg,Grüne,gru,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-D2E397A21E,Ludwigsburg_SPD_2024.txt,manifestos/Ludwigsburg_SPD_2024.txt,Ludwigsburg,Baden-Württemberg,SPD,spd,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-BCB771B9C9,Ludwigshafen am Rhein_AfD_2024.txt,manifestos/Ludwigshafen am Rhein_AfD_2024.txt,Ludwigshafen am Rhein,Rheinland-Pfalz,AfD,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-4411DC4F04,Ludwigshafen am Rhein_CDU_2024.txt,manifestos/Ludwigshafen am Rhein_CDU_2024.txt,Ludwigshafen am Rhein,Rheinland-Pfalz,CDU,cdu,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-26CA32DD34,Ludwigshafen am Rhein_FDP_2024.txt,manifestos/Ludwigshafen am Rhein_FDP_2024.txt,Ludwigshafen am Rhein,Rheinland-Pfalz,FDP,fdp,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-7EDE7AD4A2,Ludwigshafen am Rhein_Grüne_2024.txt,manifestos/Ludwigshafen am Rhein_Grüne_2024.txt,Ludwigshafen am Rhein,Rheinland-Pfalz,Grüne,gru,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-08EBFC72FD,Ludwigshafen am Rhein_Linke_2024.txt,manifestos/Ludwigshafen am Rhein_Linke_2024.txt,Ludwigshafen am Rhein,Rheinland-Pfalz,Linke,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-2B7CDC4905,Ludwigshafen am Rhein_SPD_2024.txt,manifestos/Ludwigshafen am Rhein_SPD_2024.txt,Ludwigshafen am Rhein,Rheinland-Pfalz,SPD,spd,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-5EF7258E14,Ludwigslust_AfL_2024.txt,manifestos/Ludwigslust_AfL_2024.txt,Ludwigslust,Mecklenburg-Vorpommern,AfL,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-FF7AFF5FEE,Ludwigslust_CDU_2024.txt,manifestos/Ludwigslust_CDU_2024.txt,Ludwigslust,Mecklenburg-Vorpommern,CDU,cdu,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-95C3C1D0A7,Ludwigslust_Linke_2024.txt,manifestos/Ludwigslust_Linke_2024.txt,Ludwigslust,Mecklenburg-Vorpommern,Linke,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-7BE05691B5,Ludwigslust_SPD_2024.txt,manifestos/Ludwigslust_SPD_2024.txt,Ludwigslust,Mecklenburg-Vorpommern,SPD,spd,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-F076C8D2E6,Magdeburg_AfD_2024.txt,manifestos/Magdeburg_AfD_2024.txt,Magdeburg,Sachsen-Anhalt,AfD,,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-FBE4012A80,Magdeburg_CDU_2024.txt,manifestos/Magdeburg_CDU_2024.txt,Magdeburg,Sachsen-Anhalt,CDU,cdu,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-DC480BA1FE,Magdeburg_FDP_2024.txt,manifestos/Magdeburg_FDP_2024.txt,Magdeburg,Sachsen-Anhalt,FDP,fdp,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-1820169BE8,Magdeburg_Grüne_2024.txt,manifestos/Magdeburg_Grüne_2024.txt,Magdeburg,Sachsen-Anhalt,Grüne,gru,2024.0,local election,Wahlprogramm,modern_filename,ok,
GLMP-6C8EA561DA,Magdeburg_Linke_2024.txt,manifestos/Magdeburg_Linke_2024.txt,Magdeburg,Sachsen-Anhalt,Linke,,2024.0,local election,Wahlprogramm,modern_filename,ok,
