filename;content_hash;bytes;document_type;program_scope;classification_reason;municipality_used;party;election_year;matched_main_by_content;matched_main_filenames;document_id;main_use_id;ags;ags_source
Friedrichshafen_Linke_2024.txt;432ffd3eaa017aed77796f154013c102bed6daba7d922d08d9ba1ba1c01cf994;76441;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Friedrichshafen;Linke;2024.0;yes;Friedrichshafen_Linke_2024.txt;DOC-432ffd3eaa01;USE-45b7d1bfa16b;08435016;local_cities_components
Frohburg_AfD_2024.txt;2568f6d287cb031571e96e4279862632bccb8f1b07d3d089fe3f813cb3137058;17233;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Frohburg;AfD;2024.0;yes;Frohburg_AfD_2024.txt;DOC-2568f6d287cb;USE-fa170453f3f4;14729140;local_cities_components
Frohburg_Linke_2024.txt;0f08ec0b0cdf98b11d39eda8bab20885e3b3b8a18256f2b2acfb768496fb60b9;6620;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Frohburg;Linke;2024.0;yes;Frohburg_Linke_2024.txt;DOC-0f08ec0b0cdf;USE-6b4dc9042a84;14729140;local_cities_components
Fürstenberg (Havel)_FDP_2024.txt;81b69e7cca023b4ea02e4365691e7a8a658a44d40f6d2f35ba148072e3c88a65;63859;anderes kommunales Wahlprogramm;Land;Landesverband/Landesebene explizit;Fürstenberg (Havel);FDP;2024.0;yes;Fürstenberg (Havel)_FDP_2024.txt;DOC-81b69e7cca02;USE-afa0f4e70a93;12065084;local_cities_components
Fürstenberg (Havel)_SPD_2024.txt;a120e6236e396fd176ae9d2e0ffdbe4deb5bcbf7b55cd3b5bd9764170642754a;30196;anderes kommunales Wahlprogramm;Land;Landesverband/Landesebene explizit;Fürstenberg (Havel);SPD;2024.0;yes;Fürstenberg (Havel)_SPD_2024.txt;DOC-a120e6236e39;USE-5b1f4516fbb0;12065084;local_cities_components
Grabow_CDU_2024 .txt;9db98a1296d8d0497cd07f1218a2c0d62184b5b5c7ad4d1289d65c6f68f4fadf;56082;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Grabow;CDU;2024.0;yes;Grabow_CDU_2024 .txt;DOC-9db98a1296d8;USE-a17236634486;13076050;local_cities_components
Grabow_SPD_2024.txt;bb61fa93ce5b5a4b23157e7c9b62dae1f59817a95b051d4704e57367fdd30188;39655;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Grabow;SPD;2024.0;yes;Grabow_SPD_2024.txt;DOC-bb61fa93ce5b;USE-0a12f6a37cb4;13076050;local_cities_components
Greifswald_AfD_2024.txt;fbf0a972b23276de47f34ec423e0c1c85ad2bf2fcb7b93d9060f2286963f5177;45895;anderes kommunales Wahlprogramm;Landkreis;expliziter Kreis-/Landkreisbezug;Greifswald;AfD;2024.0;yes;Greifswald_AfD_2024.txt;DOC-fbf0a972b232;USE-f82fc778fb18;13075039;local_cities_components
Grimmen_CDU_2024.txt;8c8dce258ff9d4ecb35ac59c24ab14dfe0971ba39a0d698d6d244dda7898ce1b;11538;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Grimmen;CDU;2024.0;yes;Grimmen_CDU_2024.txt;DOC-8c8dce258ff9;USE-b4953e7dc8d1;13073035;local_cities_components
Großröhrsdorf_SPD_2024.txt;9980855cd1d32502462acfcbd6500937387b746af4d8fd9c1c58c60e8ccd1abf;10697;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Großröhrsdorf;SPD;2024.0;yes;Großröhrsdorf_SPD_2024.txt;DOC-9980855cd1d3;USE-a9d58e5c3a8a;14625200;local_cities_components
Göppingen_AfD_2024.txt;118946f3df03af1218e1a694fae5da77a0fde9d3cb78ea02508a945468d14fa4;2881;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Göppingen;AfD;2024.0;yes;Göppingen_AfD_2024.txt;DOC-118946f3df03;USE-db36be23f708;08117026;local_cities_components
Görlitz_Grüne_2024.txt;3d061a69ce2c310ea7c5e5dc61d2b276ec301cae4c7e9d41c08e2071cf9297ef;19421;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Görlitz;Grüne;2024.0;yes;Görlitz_Grüne_2024.txt;DOC-3d061a69ce2c;USE-6222aa2c2a6b;14626110;local_cities_components
Görlitz_Linke_2024.txt;37873c951f5f5600a8f3d57b93c0d7b0472c521902ac969e960791df5ef58ef2;24709;anderes kommunales Wahlprogramm;Landkreis;expliziter Kreis-/Landkreisbezug;Görlitz;Linke;2024.0;yes;Görlitz_Linke_2024.txt;DOC-37873c951f5f;USE-f3d18a08c577;14626110;local_cities_components
Güstrow_CDU_2024.txt;7e20e0e7e98f4d37e3ee6ef19b337148bd10e8fc6c2fed8951d7768abae3cc03;6925;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Güstrow;CDU;2024.0;yes;Güstrow_CDU_2024.txt;DOC-7e20e0e7e98f;USE-f9a7829910bf;13072043;local_cities_components
Güstrow_Grüne_2024.txt;2ff6e5a06c770708c7dda92d3c9711aaa354b6ac3a5970d4ce036fb99f1bab44;12273;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Güstrow;Grüne;2024.0;yes;Güstrow_Grüne_2024.txt;DOC-2ff6e5a06c77;USE-d40d36cea880;13072043;local_cities_components
Güstrow_Linke_2024.txt;4933172e7e74799a795abfc625d073b30efe4f2357ac8ca152e3ca9cb1095661;3933;anderes kommunales Wahlprogramm;Landkreis;expliziter Kreis-/Landkreisbezug;Güstrow;Linke;2024.0;yes;Güstrow_Linke_2024.txt;DOC-4933172e7e74;USE-6344e3c229f4;13072043;local_cities_components
Güstrow_SPD_2024.txt;904acce393ad0e3153173ff02f2b39e888f396587cf009cb1283ccab899aa566;33821;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Güstrow;SPD;2024.0;yes;Güstrow_SPD_2024.txt;DOC-904acce393ad;USE-0cabf54c0ce1;13072043;local_cities_components
Hagenow_CDU_2024.txt;6e97cc3357b4aba968d105417173f54ed50042036eae8421fe9dcbb6ff54438d;56976;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Hagenow;CDU;2024.0;yes;Hagenow_CDU_2024.txt;DOC-6e97cc3357b4;USE-ad99d9044c0b;13076060;local_cities_components
Hagenow_FDP_2024.txt;450c5d92b2751cdf5b4b7574c5dec0a8947c30a00c7f4aecf2deebe726673d72;2666;anderes kommunales Wahlprogramm;Landkreis;expliziter Kreis-/Landkreisbezug;Hagenow;FDP;2024.0;yes;Hagenow_FDP_2024.txt;DOC-450c5d92b275;USE-7e720f948f76;13076060;local_cities_components
Hagenow_Linke_2024.txt;78e7e5c7a48190cb6641e7d321d2f4541c2305bb45d1c5a78409023bb3f9e8d2;13257;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Hagenow;Linke;2024.0;yes;Hagenow_Linke_2024.txt|Ludwigslust_Linke_2024.txt;DOC-78e7e5c7a481;USE-00426dc5fde9|USE-e766f3db113f;13076060;local_cities_components
Haldensleben_AfD_2024.txt;1628e78a05ede544b9a5c5ca9b27759f843517a6dd7e01d286e661ee846bdeee;29767;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Haldensleben;AfD;2024.0;yes;Haldensleben_AfD_2024.txt;DOC-1628e78a05ed;USE-ce770188b46e;15083270;local_cities_components
Haldensleben_CDU_2024.txt;64e15fb33566f094601fd8c84558c6d8bb53948f25c2d34c02b57874e819e68d;13269;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Haldensleben;CDU;2024.0;yes;Haldensleben_CDU_2024.txt;DOC-64e15fb33566;USE-d881ed2410b2;15083270;local_cities_components
Heidenheim an der Brenz_AfD_2024.txt;9f63ebf7b52109d6bbee55515447764044e9fe9a749e1ffcfd4c8694670f63a6;27500;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Heidenheim an der Brenz;AfD;2024.0;yes;Heidenheim an der Brenz_AfD_2024.txt;DOC-9f63ebf7b521;USE-cf2460432d4e;08135019;local_cities_components
Heilbronn_AfD_2024.txt;0772d16c12dba98943c272bf5fe79935e5fde4719201fad36f6eed8445249f55;1196;anderes kommunales Wahlprogramm;Landkreis;expliziter Kreis-/Landkreisbezug;Heilbronn;AfD;2024.0;yes;Heilbronn_AfD_2024.txt;DOC-0772d16c12db;USE-4ffb4215f435;08121000;local_cities_components
Heilbronn_Grüne_2024.txt;7c26025f1d538252a57ca307cb57ce7ec1a50fe8281841227ca79477684b073c;1335;anderes kommunales Wahlprogramm;Landkreis;expliziter Kreis-/Landkreisbezug;Heilbronn;Grüne;2024.0;yes;Heilbronn_Grüne_2024.txt;DOC-7c26025f1d53;USE-9ddb8a55e65a;08121000;local_cities_components
Heilbronn_Linke_2024.txt;5325505ab3a68302e1907ba8b22c56036fba5ae53ccb8b3905e91249c82ef10b;32791;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Heilbronn;Linke;2024.0;yes;Heilbronn_Linke_2024.txt;DOC-5325505ab3a6;USE-2198b1d54729;08121000;local_cities_components
Heringsdorf_SPD_2024.txt;9caee34c22b32bb257d3481046022814388ddc4b64b938be5c95e1cfb889485c;19087;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Heringsdorf;SPD;2024.0;yes;Heringsdorf_SPD_2024.txt;DOC-9caee34c22b3;USE-ed561dfc0584;13075049;local_cities_components
Hohenmölsen_Grüne_2024.txt;2dd6281ace9f434a6def432dc91890c5e30cea16fbb706444dc50eee03506662;9697;anderes kommunales Wahlprogramm;Landkreis;expliziter Kreis-/Landkreisbezug;Hohenmölsen;Grüne;2024.0;yes;Hohenmölsen_Grüne_2024.txt;DOC-2dd6281ace9f;USE-f77a043e5ec6;15084235;local_cities_components
Hohenmölsen_Linke_2024.txt;4b4802cfde74aefbae491887eb143bc65cff294a0546cbbaff8c0f47ef645c39;12425;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Hohenmölsen;Linke;2024.0;yes;Hohenmölsen_Linke_2024.txt;DOC-4b4802cfde74;USE-250b06510d35;15084235;local_cities_components
Kaiserslautern_FDP_2024.txt;fdc45c506098d5b6d460dcc3509989316cdf7e7b84783545fe9a8463bc8f38ca;136031;anderes kommunales Wahlprogramm;Land;Landesverband/Landesebene explizit;Kaiserslautern;FDP;2024.0;yes;Kaiserslautern_FDP_2024.txt;DOC-fdc45c506098;USE-8328d7effc8c;07312000;local_cities_components
Königsee_CDU_2024.txt;216e477f75aa78c9b5afaf2ce7c0bb9aabb0ab1233ba15ea358e6b34efacb2fd;4550;anderes kommunales Wahlprogramm;Landkreis;expliziter Kreis-/Landkreisbezug;Königsee;CDU;2024.0;yes;Königsee_CDU_2024.txt;DOC-216e477f75aa;USE-debc5e3cf74e;16073112;local_cities_components
Laage_CDU_2024.txt;4f743a4e52f955f6b16ac1c4a93940daf1309b9f508b14d2d7d9980fab447b13;6881;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Laage;CDU;2024.0;yes;Laage_CDU_2024.txt;DOC-4f743a4e52f9;USE-8ec337cb0c34;13072062;local_cities_components
Lahnstein_Linke_2024.txt;2f7f7f9fe3930343848d33ad55fbbed111d999c28cc700b691e7f6f1e45eafa1;22606;anderes kommunales Wahlprogramm;Land;Die Linke Rheinland-Pfalz kommunalpolitische Eckpunkte;Lahnstein;Linke;2024.0;yes;Lahnstein_Linke_2024.txt;DOC-2f7f7f9fe393;USE-ec5f2f7b3eb8;07141075;local_cities_components
Lauta_AfD_2024.txt;4009b72e0316bdd6b8b48ae8a629caa50314245f665a855ebba7e26d83f559c2;29915;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Lauta;AfD;2024.0;yes;Lauta_AfD_2024.txt;DOC-4009b72e0316;USE-ec7c5b11cc9a;14625310;local_cities_components
Lauta_CDU_2024.txt;fc614cff9b553187171f80527a7766f7521571db2bfb21f0cef9760ccd4b6755;17202;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Lauta;CDU;2024.0;yes;Lauta_CDU_2024.txt;DOC-fc614cff9b55;USE-2a78c6914241;14625310;local_cities_components
Lauta_Linke_2024.txt;e73fe15f0c374567ac966ecac93e86a5f7d1158cf2da798e1a0a71fcc0794eb0;13080;anderes kommunales Wahlprogramm;Land;Landesverband/Landesebene explizit;Lauta;Linke;2024.0;yes;Lauta_Linke_2024.txt;DOC-e73fe15f0c37;USE-699f5c92834b;14625310;local_cities_components
Lauter-Bernsbach_CDU_2024.txt;565b534196c03172c7ef22c3c617c335ac4e74ec9d4e19d958f5408bd06c72b0;17574;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Lauter-Bernsbach;CDU;2024.0;yes;Lauter-Bernsbach_CDU_2024.txt;DOC-565b534196c0;USE-ee51ede12c1e;14521355;local_cities_components
Leinefelde-Worbis_CDU_2024.txt;7bfd2223e6289aa7000ba45a1faeb891f215ed511ea629ecca3845f83fa380d8;3249;anderes kommunales Wahlprogramm;Landkreis;expliziter Kreis-/Landkreisbezug;Leinefelde-Worbis;CDU;2024.0;yes;Leinefelde-Worbis_CDU_2024.txt;DOC-7bfd2223e628;USE-de306657f1b6;16061115;local_cities_components
Leipzig_Freie Sachsen_2024.txt;382e33ef7f6725ecea59ea60704c27b66f07ad8405154e12de0df68c3490b27d;18123;Grundsatzprogramm;Landkreis;expliziter Kreis-/Landkreisbezug;Leipzig;Freie Sachsen;2024.0;yes;Leipzig_Freie Sachsen_2024.txt;DOC-382e33ef7f67;USE-4017c38015c2;14713000;local_cities_components
Lossatal_AfD_2024.txt;78d033ab515560d73bf7cfe372e52e1a696b4010e9b968eb3585810ac567e118;17215;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Bad Lausick;AfD;2024.0;yes;Bad Lausick_AfD_2024.txt|Lossatal_AfD_2024.txt;DOC-78d033ab5155;USE-8d457eb53988|USE-58b98984df4d;14729010;local_cities_components
Lossatal_CDU_2024.txt;bf706ea66dc5be9237f1cda39acc29f24248f6638c9ec98ab03a500788e70f80;22378;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Lossatal;CDU;2024.0;yes;Lossatal_CDU_2024.txt|Bad Lausick_CDU_2024.txt;DOC-bf706ea66dc5;USE-8bde3143e5ce|USE-baa0f6acfcb1;14729245;local_cities_components
Lossatal_Linke_2024.txt;44c563e5310f3d2772cd43658a6071cf54067c65600aecc365429b738759bd87;6651;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Lossatal;Linke;2024.0;yes;Lossatal_Linke_2024.txt|Bad Lausick_Linke_2024.txt;DOC-44c563e5310f;USE-ca622aec7de6|USE-2cb108c9e424;14729245;local_cities_components
Ludwigsburg_AfD_2024.txt;f991325477b0400f260d3738884ee6ef66c36fb610c20e862b9b66142506a801;13182;Grundsatzprogramm;Landkreis;expliziter Kreis-/Landkreisbezug;Ludwigsburg;AfD;2024.0;yes;Ludwigsburg_AfD_2024.txt;DOC-f991325477b0;USE-a0e53fb4d740;08118048;local_cities_components
Ludwigshafen am Rhein_FDP_2024.txt;6e9fdffe06155d723c5da85085939762e1dc921a8f1cff46d546dc0a1b078ece;134034;anderes kommunales Wahlprogramm;Land;Landesverband/Landesebene explizit;Ludwigshafen am Rhein;FDP;2024.0;yes;Ludwigshafen am Rhein_FDP_2024.txt;DOC-6e9fdffe0615;USE-941ba49b8e9b;07314000;local_cities_components
Ludwigshafen am Rhein_Linke_2024.txt;e03cebd5b499449bd205a008c82fd593206e6b92c644685273fa247b9e3e60ce;22206;anderes kommunales Wahlprogramm;Land;Die Linke Rheinland-Pfalz kommunalpolitische Eckpunkte;Ludwigshafen am Rhein;Linke;2024.0;yes;Ludwigshafen am Rhein_Linke_2024.txt;DOC-e03cebd5b499;USE-5994c5ee2943;07314000;local_cities_components
Ludwigslust_CDU_2024.txt;ac5909af7a4e2b31c9914a2c3adeab0b1ba1911eedba8945c69b5193c930559d;56155;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Ludwigslust;CDU;2024.0;yes;Ludwigslust_CDU_2024.txt;DOC-ac5909af7a4e;USE-52f12193ae58;13076090;local_cities_components
Ludwigslust_Linke_2024.txt;78e7e5c7a48190cb6641e7d321d2f4541c2305bb45d1c5a78409023bb3f9e8d2;13257;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Hagenow;Linke;2024.0;yes;Hagenow_Linke_2024.txt|Ludwigslust_Linke_2024.txt;DOC-78e7e5c7a481;USE-00426dc5fde9|USE-e766f3db113f;13076060;local_cities_components
Ludwigslust_SPD_2024.txt;f0d5daa86cae21cf59418d60964958591c5d7f1ba68e24e98bf97ed144b485d4;39557;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Ludwigslust;SPD;2024.0;yes;Ludwigslust_SPD_2024.txt;DOC-f0d5daa86cae;USE-7a000c40b94c;13076090;local_cities_components
Mengen_FWG_2024.txt;8823beea937f771944e0ffa2824a8bda14836d95c4ba5d37539f1fda8f42c4e5;3789;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Mengen;FWG;2024.0;yes;Mengen_FWG_2024.txt;DOC-8823beea937f;USE-fa88f5623a3c;08437076;local_cities_components
Mengen_Grüne_2024.txt;b9b466f5efbd37f0302078ab44b6cab539e56f7421e027da097870ec8d7124da;3085;anderes kommunales Wahlprogramm;Gemeinde;local programme explicitly naming municipalities in the Sigmaringen area;Mengen;Grüne;2024.0;yes;Mengen_Grüne_2024.txt;DOC-b9b466f5efbd;USE-e6cc78750b41;08437076;local_cities_components
Mettlach_CDU_2024.txt;1df4a66de472e56381dd982b4f5001befd0a113d6bb389e39f61c67f62cb007f;17306;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Mettlach;CDU;2024.0;yes;Mettlach_CDU_2024.txt;DOC-1df4a66de472;USE-9187413cd967;10042114;local_cities_components
Mettlach_Grüne_2024.txt;5a88a991df9c4b20b9bc1b5c93489e98a2169fd595e773442cc7448aa4a7d78f;12131;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Mettlach;Grüne;2024.0;yes;Mettlach_Grüne_2024.txt;DOC-5a88a991df9c;USE-dc4252961488;10042114;local_cities_components
Möckern_AfD_2024.txt;14342ae85dbd6da33be67c2ee3149d017122c989ae52d081ac5f7a55b1a8b17f;9385;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Möckern;AfD;2024.0;yes;Möckern_AfD_2024.txt;DOC-14342ae85dbd;USE-f18b2b4e2469;15086140;local_cities_components
Möckern_Grüne_2024.txt;5741114962101ba3de06eab0c14fd7a11ac688a97665b5c26b9cf710c3bcd121;57625;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Möckern;Grüne;2024.0;yes;Möckern_Grüne_2024.txt;DOC-574111496210;USE-28ff584e3223;15086140;local_cities_components
Möckern_SPD_2024.txt;430255e4e79580ae66dbe9b4fdff13f30cec0acaaba1fb271b9f30f20f8a6180;4883;anderes kommunales Wahlprogramm;Landkreis;expliziter Kreis-/Landkreisbezug;Möckern;SPD;2024.0;yes;Möckern_SPD_2024.txt;DOC-430255e4e795;USE-0266b028b864;15086140;local_cities_components
Neubrandenburg_CDU_2024.txt;0c584e6f6683b05a86981f3d81821218e87b2f9eb6490f0ae11cf378faf7a5ef;12031;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Neubrandenburg;CDU;2024.0;yes;Neubrandenburg_CDU_2024.txt;DOC-0c584e6f6683;USE-68daaf2f4b05;13071107;local_cities_components
Neustadt-Glewe_CDU_2024.txt;abaaa5259d0242091af6f85f3a99f03c70643f5ab4171d66141d16ebfd852a70;56889;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Neustadt-Glewe;CDU;2024.0;yes;Neustadt-Glewe_CDU_2024.txt;DOC-abaaa5259d02;USE-9176cdb341c6;13076105;local_cities_components
Neustadt-Glewe_SPD_2024.txt;bc909a31de3ae58b95f14468c65350172ccc032027151d22c2c580affe17339a;40212;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Neustadt-Glewe;SPD;2024.0;yes;Neustadt-Glewe_SPD_2024.txt;DOC-bc909a31de3a;USE-5f07d69af80e;13076105;local_cities_components
Neustrelitz_Grüne_2024.txt;a3e09209ef25cfaadc57d99a2df51bb64a5b584fd11e680477a90049549223b4;34042;anderes kommunales Wahlprogramm;Landkreis;expliziter Kreis-/Landkreisbezug;Neustrelitz;Grüne;2024.0;yes;Neustrelitz_Grüne_2024.txt;DOC-a3e09209ef25;USE-eb0f32f95df7;13071110;local_cities_components
Neuwied_Grüne_2024.txt;63dd8f89a059927de246d77daef927928cec46fd0bcb9756b972370f6f6c29ff;21609;anderes kommunales Wahlprogramm;Landkreis;expliziter Kreis-/Landkreisbezug;Neuwied;Grüne;2024.0;yes;Neuwied_Grüne_2024.txt;DOC-63dd8f89a059;USE-28ff95100d78;07138045;local_cities_components
Neuwied_Linke_2024.txt;b3c11769479752b8f451a22baf9a8a494b538ea3333dd4055c804640735fb9ec;21934;anderes kommunales Wahlprogramm;Land;Die Linke Rheinland-Pfalz kommunalpolitische Eckpunkte;Neuwied;Linke;2024.0;yes;Neuwied_Linke_2024.txt;DOC-b3c117694797;USE-72d107151dc9;07138045;local_cities_components
Nobitz_Linke_2024.txt;65118614ed45a4cca77ecd46663eff00f70937f1c9f11e25fe5066383e946e96;19985;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Nobitz;Linke;2024.0;yes;Nobitz_Linke_2024.txt;DOC-65118614ed45;USE-373cf22d3df4;16077036;local_cities_components
Nohfelden_CDU_2024.txt;0d8ac668a7cbaaa204de913acbfbc7b97db185276c73bd70ed0fadd3398d4e7e;54527;anderes kommunales Wahlprogramm;Landkreis;expliziter Kreis-/Landkreisbezug;Nohfelden;CDU;2024.0;yes;Nohfelden_CDU_2024.txt;DOC-0d8ac668a7cb;USE-fe559b0a1989;10046114;local_cities_components
Nohfelden_FDP_2024.txt;19974e010052e6daed7f3cfe1498f83162c863a824e81918f32664629904125e;9571;anderes kommunales Wahlprogramm;Landkreis;expliziter Kreis-/Landkreisbezug;Nohfelden;FDP;2024.0;yes;Nohfelden_FDP_2024.txt;DOC-19974e010052;USE-f2c712e505d1;10046114;local_cities_components
Oberlungwitz_CDU_2024.txt;8b05d5ba390f48c5c1f525e99e45d2028e899dbe7ae05ba4c1367a5471bc81b8;10205;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Reinsdorf;CDU;2024.0;yes;Reinsdorf_CDU_2024.txt|Oberlungwitz_CDU_2024.txt;DOC-8b05d5ba390f;USE-a856db573adc|USE-a35b83d49c2d;14524250;local_cities_components
Oberlungwitz_FDP_2024.txt;366014ccd3c541f2d7e3629277fca7547a30ee05e7d04af24fe8826d2ec6fb32;8675;anderes kommunales Wahlprogramm;Landkreis;expliziter Kreis-/Landkreisbezug;Oberlungwitz;FDP;2024.0;yes;Oberlungwitz_FDP_2024.txt;DOC-366014ccd3c5;USE-974163ca2de1;14524230;local_cities_components
Oberlungwitz_Linke_2024.txt;bd7ffaea0556702ad0f0aca6532dd9f2309e8c6507061c1a193dfb77e725da5a;1854;anderes kommunales Wahlprogramm;Landkreis;expliziter Kreis-/Landkreisbezug;Oberlungwitz;Linke;2024.0;yes;Oberlungwitz_Linke_2024.txt;DOC-bd7ffaea0556;USE-28e44f1260bb;14524230;local_cities_components
Oberlungwitz_SPD_2024.txt;da0f23212ea4cb2b967f32d3612f2e2ddbe90a0ff2adf1bef8ba900394cd28e6;2312;anderes kommunales Wahlprogramm;Landkreis;expliziter Kreis-/Landkreisbezug;Oberlungwitz;SPD;2024.0;yes;Oberlungwitz_SPD_2024.txt|Reinsdorf_SPD_2024.txt;DOC-da0f23212ea4;USE-b82859014745|USE-1a5913e539ec;14524230;local_cities_components
Oebisfelde-Weferlingen_AfD_2024.txt;2fe8e19ee3ccfdbaa931211e457c0f4cc394de72f2bd9487817a957952235456;29254;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Oebisfelde-Weferlingen;AfD;2024.0;yes;Oebisfelde-Weferlingen_AfD_2024.txt;DOC-2fe8e19ee3cc;USE-aaa7a7e9ada8;15083411;local_cities_components
Oebisfelde-Weferlingen_SPD_204.txt;9e07baf5936fb432d600e85d1409abd868813c597a08ed6d6e1e1a379571da3e;5442;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Oebisfelde-Weferlingen;SPD;2024.0;yes;Oebisfelde-Weferlingen_SPD_2024.txt;DOC-9e07baf5936f;USE-bf21e21be18e;15083411;local_cities_components
Offenburg_FDP_2024.txt;0234a24fc96993a5e366a5d3e02a5d2f31cde5d6781a77269a33588a0e82e452;10066;anderes kommunales Wahlprogramm;Landkreis;expliziter Kreis-/Landkreisbezug;Offenburg;FDP;2024.0;yes;Offenburg_FDP_2024.txt;DOC-0234a24fc969;USE-69733d062192;08317096;local_cities_components
Osthofen_AfD_2024.txt;728b8ca7d4bc863206cb61bdac4f65c837503a4edbdbab82dbe6fc64a1705f7c;15988;anderes kommunales Wahlprogramm;Land;Landesverband/Landesebene explizit;Osthofen;AfD;2024.0;yes;Osthofen_AfD_2024.txt;DOC-728b8ca7d4bc;USE-e182b87e5e38;07331055;local_cities_components
Osthofen_Grüne_2024.txt;1e432f46a27b23152fb575ff6d6aaf044e1b30421769059d7fe2e3588615ee82;5403;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Osthofen;Grüne;2024.0;yes;Osthofen_Grüne_2024.txt;DOC-1e432f46a27b;USE-204984bb20bb;07331055;local_cities_components
Plau am See_CDU_2024.txt;0e5bb3545ade354e35eef9e6070ce4f6d0db86596a29dad27f1e6781ac668f4c;56081;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Plau am See;CDU;2024.0;yes;Plau am See_CDU_2024.txt;DOC-0e5bb3545ade;USE-56ebbe241bbf;13076114;local_cities_components
