document_use_id;document_id;manifesto_id;municipality;state;ags;party;party_abbreviation;election_year;document_type;program_scope;use_type;filename;source;content_hash;ags_source
USE-798ba3fe5e22;DOC-897d1e1ce77f;GLMP-7B51A7E0DE;Halle (Saale);Sachsen-Anhalt;15002000;AfD;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Halle (Saale)_AfD_2024.txt;main;897d1e1ce77fdf20d626252a319e9396512acd0fe43056097e88a0f09eb83070;local_cities_components
USE-62874ff3f6c7;DOC-8961af8ebf4f;GLMP-E94D8F5CB1;Halle (Saale);Sachsen-Anhalt;15002000;CDU;cdu;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Halle (Saale)_CDU_2024.txt;main;8961af8ebf4f02845b45c1586058441f39a04fa8005aadad5f7f150877d38e2c;local_cities_components
USE-874aef8edee0;DOC-0921b94ecbde;GLMP-70793135A6;Halle (Saale);Sachsen-Anhalt;15002000;Die Basis;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Halle (Saale)_Die Basis_2024.txt;main;0921b94ecbdeb62bcb3e355b0ae108f95e7bfcc7f67ed3c2005bd1f08bf7e097;local_cities_components
USE-ecc62f4ce7a4;DOC-c28d0cb6054c;GLMP-EBEFCBC25C;Halle (Saale);Sachsen-Anhalt;15002000;Die Partei;par;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Halle (Saale)_Die Partei_2024.txt;main;c28d0cb6054ca70dde4fe2cd544b76b1574d3965406524b48514c66ab9852263;local_cities_components
USE-64e82df55183;DOC-8fb3004321f1;GLMP-D2CE44D3DC;Halle (Saale);Sachsen-Anhalt;15002000;Einzelbewerber;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Halle (Saale)_Einzelbewerber_2024.txt;main;8fb3004321f12ef9aa299d5bf1389661689366cac00f90d6550ecec347700143;local_cities_components
USE-8b6ecde99aec;DOC-9442a25b3c4f;GLMP-CBA1BA12B6;Halle (Saale);Sachsen-Anhalt;15002000;FDP;fdp;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Halle (Saale)_FDP_2024.txt;main;9442a25b3c4f981c458f65a10a1e21f6abf184f832a59a76370e4e04ff37ca55;local_cities_components
USE-446d049a9c82;DOC-5fc6bc0480b0;GLMP-AB944E37F8;Halle (Saale);Sachsen-Anhalt;15002000;FWG;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Halle (Saale)_FWG_2024.txt;main;5fc6bc0480b0b206e04c7570a764d6df7772d8e1525c8c329034e9e78b9a461a;local_cities_components
USE-675f43f9d76f;DOC-a2ea8fdf7bd5;GLMP-4EF3F735AE;Halle (Saale);Sachsen-Anhalt;15002000;Grüne;gru;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Halle (Saale)_Grüne_2024.txt;main;a2ea8fdf7bd5cbf59e78020cf2b650131aa85817d98c2c5448b4811f143006ef;local_cities_components
USE-736265831835;DOC-151f8d37c6af;GLMP-228599587C;Halle (Saale);Sachsen-Anhalt;15002000;Hauptsache Halle;hsh;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Halle (Saale)_Hauptsache Halle_2024.txt;main;151f8d37c6af4553737e948a5f533a5841bac1fb0fcc9f1125d62f4f0248ebbb;local_cities_components
USE-db77c3d5656d;DOC-314c8c6fe7d1;GLMP-3272B41370;Halle (Saale);Sachsen-Anhalt;15002000;Linke;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Halle (Saale)_Linke_2024.txt;main;314c8c6fe7d1946d14aec9763542f83050d2cba28943dd65469b2cced5d93c15;local_cities_components
USE-1a5a90d7c485;DOC-d7ddb3b82cdc;GLMP-7EF67E4895;Halle (Saale);Sachsen-Anhalt;15002000;SPD;spd;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Halle (Saale)_SPD_2024.txt;main;d7ddb3b82cdce3d5cb1b9ee11ae222166d1047ec2a36d7676fd2985a2864d0c7;local_cities_components
USE-98f2d2659ac5;DOC-fddca6032aa5;GLMP-909DFBE14F;Halle (Saale);Sachsen-Anhalt;15002000;Volt;vlt;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Halle (Saale)_Volt_2024.txt;main;fddca6032aa50e391db83624410b0bae99de016e3292d23ae01763a0b6f70c50;local_cities_components
USE-1ed5884fbc82;DOC-f5915e1f687a;GLMP-3DC1EF274C;Haßloch;Rheinland-Pfalz;07332025;CDU;cdu;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Haßloch_CDU_2024.txt;main;f5915e1f687a0980c0678536155c98c185a00b933e44267119c2cd7ee65ea49d;local_cities_components
USE-2d892eb28ff3;DOC-935fa0917407;GLMP-DAA8050AE3;Haßloch;Rheinland-Pfalz;07332025;FDP;fdp;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Haßloch_FDP_2024.txt;main;935fa0917407d63b996f5cc5279a04aabfe750cf0947685481f432ff30f36fca;local_cities_components
USE-794fdd655a77;DOC-5edae09da99e;GLMP-B701DF8C11;Haßloch;Rheinland-Pfalz;07332025;FWG;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Haßloch_FWG_2024.txt;main;5edae09da99eeefbbfa310f47610d2befdb0edd8a5294ca469d8edcf4e93de57;local_cities_components
USE-6128b271c9a6;DOC-e44ce01da0e2;GLMP-CB2DF81392;Haßloch;Rheinland-Pfalz;07332025;Grüne;gru;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Haßloch_Grüne_2024.txt;main;e44ce01da0e2db28707041d899456274e0429aee8adf4be56d678c850b42d2cf;local_cities_components
USE-a5fab3f1cc0d;DOC-77adfeeac863;GLMP-4D7DCBF32C;Haßloch;Rheinland-Pfalz;07332025;HLL;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Haßloch_HLL_2024.txt;main;77adfeeac863d8d2f7aeff3ddbf63b76045532562dfd20d206c8815d19c51bdc;local_cities_components
USE-917978c32dbe;DOC-8d47323c2381;GLMP-340217645D;Haßloch;Rheinland-Pfalz;07332025;SPD;spd;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Haßloch_SPD_2024.txt;main;8d47323c238158ebd0e6e6b6d09b16f2213a8581a087908bc63fd8abf8491465;local_cities_components
USE-2ac54c59aad9;DOC-edd1f616c9c4;GLMP-DCB5223DAD;Heidelberg;Baden-Württemberg;08221000;AfD;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Heidelberg_AfD_2024.txt;main;edd1f616c9c406e60f33bb892ea6491f00271be1048863190d73e2a584832978;local_cities_components
USE-b67a45a64fb2;DOC-8c187151f597;GLMP-2AD8BCC70F;Heidelberg;Baden-Württemberg;08221000;Bunte Linke;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Heidelberg_Bunte Linke_2024.txt;main;8c187151f597897f5d9da1a7a2723588a4342de966d1d77efeb5ffb76ee173c8;local_cities_components
USE-4c48778cb042;DOC-f66f65a5016b;GLMP-11E3618720;Heidelberg;Baden-Württemberg;08221000;CDU;cdu;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Heidelberg_CDU_2024.txt;main;f66f65a5016b1b1badad8bb34a16d82ea8968b0cb6dbfa43bd8c31b0f8f23da2;local_cities_components
USE-a7059987f58f;DOC-79fcb9b30f5c;GLMP-7515C435A9;Heidelberg;Baden-Württemberg;08221000;Die Heidelberger;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Heidelberg_Die Heidelberger_2024.txt;main;79fcb9b30f5cf370c25cc8c5b60b238ee884bc717db553db7102f2c40aa20eb8;local_cities_components
USE-d3ca438c9637;DOC-881c14988367;GLMP-070259FAD5;Heidelberg;Baden-Württemberg;08221000;Die Partei;par;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Heidelberg_Die Partei_2024.txt;main;881c149883670880af481c00f17f36f89268dbe969ee17d11234dcceb588ef40;local_cities_components
USE-39383625162d;DOC-f8062babbf47;GLMP-F73231A663;Heidelberg;Baden-Württemberg;08221000;FDP;fdp;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Heidelberg_FDP_2024.txt;main;f8062babbf47084ef3e73cfb92731128cb36a515cefc20fc275d3872024c2a2e;local_cities_components
USE-f1591317b14c;DOC-5e8af3ae5d02;GLMP-C87D2EB350;Heidelberg;Baden-Württemberg;08221000;GAL;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Heidelberg_GAL_2024.txt;main;5e8af3ae5d022c2b7996095c3581ba65c42d2831316bbb75661a8245f144781e;local_cities_components
USE-dc985bbbd66b;DOC-f7f52eb7ef32;GLMP-828CC9FFFB;Heidelberg;Baden-Württemberg;08221000;Grüne;gru;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Heidelberg_Grüne_2024.txt;main;f7f52eb7ef323a3b2846f50e8045d3ad78e3f4f4930611c4bdef8103b89b0a4b;local_cities_components
USE-bba007c46f7f;DOC-392c220aebe3;GLMP-6748BBF6EB;Heidelberg;Baden-Württemberg;08221000;Heidelberg in Bewegung;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Heidelberg_Heidelberg in Bewegung_2024.txt;main;392c220aebe378330ba66cbe73329d53b085cb82165684721108ff2f6fa8dce9;local_cities_components
USE-0cc0eace925f;DOC-3b655d1eb20c;GLMP-02298188F4;Heidelberg;Baden-Württemberg;08221000;IDA;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Heidelberg_IDA_2024.txt;main;3b655d1eb20cebfac9136897cfacfffeb1d48b717d7d7eaee15c8b498f78d4c6;local_cities_components
USE-a40af9f60d1f;DOC-7a340ed70f53;GLMP-52DFCEBF71;Heidelberg;Baden-Württemberg;08221000;Linke;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Heidelberg_Linke_2024.txt;main;7a340ed70f532e539cc90eb22fdc0a588d0596e33131b88c79197f6a81fb2949;local_cities_components
USE-896120cbd4a9;DOC-0ced15668383;GLMP-D40B748264;Heidelberg;Baden-Württemberg;08221000;SPD;spd;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Heidelberg_SPD_2024.txt;main;0ced156683835845a50344f03a1632df75cb154b27261ab09e7290e94eccb43f;local_cities_components
USE-7ae78d9560bf;DOC-1844b7c4ffdd;GLMP-9938464A69;Heidelberg;Baden-Württemberg;08221000;Volt;vlt;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Heidelberg_Volt_2024.txt;main;1844b7c4ffdd4eb1223d31ca8bede63a752a3605cfd7f697f5735cf59f35898e;local_cities_components
USE-cf2460432d4e;DOC-9f63ebf7b521;GLMP-1D43397574;Heidenheim an der Brenz;Baden-Württemberg;08135019;AfD;;2024.0;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;main_corpus_observation;Heidenheim an der Brenz_AfD_2024.txt;main;9f63ebf7b52109d6bbee55515447764044e9fe9a749e1ffcfd4c8694670f63a6;local_cities_components
USE-44e2978e0997;DOC-705b69af1f42;GLMP-46E7C170A1;Heidenheim an der Brenz;Baden-Württemberg;08135019;CDU;cdu;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Heidenheim an der Brenz_CDU_2024.txt;main;705b69af1f4236b35b44859d2cd2c093da1ee333d42bfaecb77de3cdfd6cda95;local_cities_components
USE-254223df3945;DOC-4fd36944cf97;GLMP-9EAB544CC0;Heidenheim an der Brenz;Baden-Württemberg;08135019;FWG;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Heidenheim an der Brenz_FWG_2024.txt;main;4fd36944cf973dba80a2bd0db95b978e0cb0e5d1a0370a77cafed7daad38741b;local_cities_components
USE-9cc56c1553a1;DOC-e82692b1fede;GLMP-7B2F9E29B7;Heidenheim an der Brenz;Baden-Württemberg;08135019;SPD;spd;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Heidenheim an der Brenz_SPD_2024.txt;main;e82692b1fede6d2323cd71af49a810cd59b768438d43371cb90e806bf0c76449;local_cities_components
USE-005928321387;DOC-cd78aa210c0c;GLMP-FA808A53AA;Heidenheim an der Brenz;Baden-Württemberg;08135019;ÖDP;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Heidenheim an der Brenz_ÖDP_2024.txt;main;cd78aa210c0cb61348c3bfad9df8f60e10df5a04c2afa83f9a9aec4009d62000;local_cities_components
USE-4ffb4215f435;DOC-0772d16c12db;GLMP-BFD67B8DB0;Heilbronn;Baden-Württemberg;08121000;AfD;;2024.0;anderes kommunales Wahlprogramm;Landkreis;main_corpus_observation;Heilbronn_AfD_2024.txt;main;0772d16c12dba98943c272bf5fe79935e5fde4719201fad36f6eed8445249f55;local_cities_components
USE-2250271ffcc3;DOC-b05b58085d98;GLMP-D8AEDFE004;Heilbronn;Baden-Württemberg;08121000;CDU;cdu;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Heilbronn_CDU_2024.txt;main;b05b58085d989b689d48a895e1080b57d09e712bc8ff8f190161cca327c2f55e;local_cities_components
USE-abe7cdb56105;DOC-2f15ca393557;GLMP-4FF375A2A8;Heilbronn;Baden-Württemberg;08121000;FDP;fdp;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Heilbronn_FDP_2024.txt;main;2f15ca39355708cb210744c7a8e1e35576705b3a04b7a9ec239d066edea28003;local_cities_components
USE-aa169d581a4d;DOC-d39688030980;GLMP-23FCBB970F;Heilbronn;Baden-Württemberg;08121000;Gemeinsam für unser HN;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Heilbronn_Gemeinsam für unser HN_2024.txt;main;d396880309809fe4dc343dd6d3ede2df01f37778ecd254556b0b8e7e8eb42b67;local_cities_components
USE-9ddb8a55e65a;DOC-7c26025f1d53;GLMP-5EA0C6F21E;Heilbronn;Baden-Württemberg;08121000;Grüne;gru;2024.0;anderes kommunales Wahlprogramm;Landkreis;main_corpus_observation;Heilbronn_Grüne_2024.txt;main;7c26025f1d538252a57ca307cb57ce7ec1a50fe8281841227ca79477684b073c;local_cities_components
USE-2198b1d54729;DOC-5325505ab3a6;GLMP-E2BFE96E45;Heilbronn;Baden-Württemberg;08121000;Linke;;2024.0;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;main_corpus_observation;Heilbronn_Linke_2024.txt;main;5325505ab3a68302e1907ba8b22c56036fba5ae53ccb8b3905e91249c82ef10b;local_cities_components
USE-d1d4cd75ecb6;DOC-610812a16e84;GLMP-AEE0CD5830;Heilbronn;Baden-Württemberg;08121000;PRO;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Heilbronn_PRO_2024.txt;main;610812a16e84158ee7fee55d6defb1dc212925a5b3a1c4761703d8a52abcbb07;local_cities_components
USE-3c61a8a5dec2;DOC-153791f10308;GLMP-5269C9FECB;Heilbronn;Baden-Württemberg;08121000;SPD;spd;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Heilbronn_SPD_2024.txt;main;153791f103082e37aa2fefe66d4cdb59da42ba3910565d0f4f54d266c67594e2;local_cities_components
USE-3f140580df45;DOC-83afc27b4b91;GLMP-F90DE9F0FA;Heilbronn;Baden-Württemberg;08121000;UfHN;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Heilbronn_UfHN_2024.txt;main;83afc27b4b91c465ef2dcf1569d75b99dfcc64195fde24af45eb81deb3d0d7c9;local_cities_components
USE-1c8858550486;DOC-0180e3e48044;GLMP-FD5255224B;Heringsdorf;Mecklenburg-Vorpommern;13075049;InKa;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Heringsdorf_InKa_2024.txt;main;0180e3e480445a4eefdb8e4a78d3a35febae4fed15675a44469c6fc28f1b9554;local_cities_components
USE-ed561dfc0584;DOC-9caee34c22b3;GLMP-07F4E5F529;Heringsdorf;Mecklenburg-Vorpommern;13075049;SPD;spd;2024.0;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;main_corpus_observation;Heringsdorf_SPD_2024.txt;main;9caee34c22b32bb257d3481046022814388ddc4b64b938be5c95e1cfb889485c;local_cities_components
USE-9100d73ecebb;DOC-6ca87dc4add7;GLMP-4B6E40CABA;Hohenmölsen;Sachsen-Anhalt;15084235;AHL;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Hohenmölsen_AHL_2024.txt;main;6ca87dc4add7decc01ba956e95cfc7960fa0093c8fafe5a7b1026f7729d45911;local_cities_components
USE-f77a043e5ec6;DOC-2dd6281ace9f;GLMP-003EC2B698;Hohenmölsen;Sachsen-Anhalt;15084235;Grüne;gru;2024.0;anderes kommunales Wahlprogramm;Landkreis;main_corpus_observation;Hohenmölsen_Grüne_2024.txt;main;2dd6281ace9f434a6def432dc91890c5e30cea16fbb706444dc50eee03506662;local_cities_components
USE-250b06510d35;DOC-4b4802cfde74;GLMP-F5638D4AAC;Hohenmölsen;Sachsen-Anhalt;15084235;Linke;;2024.0;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;main_corpus_observation;Hohenmölsen_Linke_2024.txt;main;4b4802cfde74aefbae491887eb143bc65cff294a0546cbbaff8c0f47ef645c39;local_cities_components
USE-1a8788995d41;DOC-a50bcfdb1038;GLMP-D947566A73;Hüfingen;Baden-Württemberg;08326027;Freies Forum;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Hüfingen_Freies Forum_2024.txt;main;a50bcfdb1038ea60c7e2468d38015a0912fd9cc2a0f86c5c34fd5f9ca6d7e67e;local_cities_components
USE-cb9063dec07e;DOC-0fb79a86a368;GLMP-D21AD75B67;Hüfingen;Baden-Württemberg;08326027;LBU;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Hüfingen_LBU_2024.txt;main;0fb79a86a368a45aaf2847966f070617f7276926faca6b3c32d07862044bb356;local_cities_components
USE-c3b376ff54fa;DOC-f79b38a64b67;GLMP-2D4402D8FD;Jena;Thüringen;16053000;AfD;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Jena_AfD_2024.txt;main;f79b38a64b67063f2497bb926a645a82ee7cffa870d0a45c6432adc9427898d7;local_cities_components
USE-58e1c09c4675;DOC-842e1f9aec94;GLMP-5D59E7D006;Jena;Thüringen;16053000;Bürger für Jena;bfj;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Jena_Bürger für Jena_2024.txt;main;842e1f9aec94d540aa1c38464be5822f8f3dc8ba59301f7db158c0794c0c647c;local_cities_components
USE-082e30057006;DOC-197586fbeccf;GLMP-0818EB1070;Jena;Thüringen;16053000;CDU;cdu;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Jena_CDU_2024.txt;main;197586fbeccf031f6d5a6804df953d4a0d3ed6b1143f17134e6616b5ad1acd2e;local_cities_components
USE-27edcf5a7538;DOC-0a52c7cabd0a;GLMP-18AFE008B3;Jena;Thüringen;16053000;Die Basis;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Jena_Die Basis_2024.txt;main;0a52c7cabd0a135b18dc64aabd6aa170861f84200403862fdc43041cdcc745a4;local_cities_components
USE-633e54a63631;DOC-dcf6f6f1763e;GLMP-6FC82E9C65;Jena;Thüringen;16053000;FDP;fdp;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Jena_FDP_2024.txt;main;dcf6f6f1763ec2c41dd247b40726b6a88e90167aa8e23e1ce2dac1ad161d6aa7;local_cities_components
USE-27b73f91a93b;DOC-8ea7cc249c49;GLMP-4B16175EB2;Jena;Thüringen;16053000;FWG;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Jena_FWG_2024.txt;main;8ea7cc249c4927b08b2aa3820315994c5fb81fdbac32dc2a7af8ba3f2d809b81;local_cities_components
USE-f79773825557;DOC-b9703e2d4d81;GLMP-AF9D8C6B7C;Jena;Thüringen;16053000;Grüne;gru;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Jena_Grüne_2024.txt;main;b9703e2d4d81d034df3b1b2dce800118bb2d5d733c30cface398d20d1d491f8a;local_cities_components
USE-9fa65640510b;DOC-95e5a4bff3c3;GLMP-C8E81689BF;Jena;Thüringen;16053000;Linke;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Jena_Linke_2024.txt;main;95e5a4bff3c340fe7e8a8278d8e43438e1c6bbcbffeb0766c6fcb7b4244381b7;local_cities_components
USE-47a409f134fb;DOC-5364a5240d70;GLMP-0CF67F1FAD;Jena;Thüringen;16053000;SPD;spd;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Jena_SPD_2024.txt;main;5364a5240d7007e260552293ea85dc49981cade4ed07b1e36a1a0f93dd42f035;local_cities_components
USE-698e4a81562f;DOC-008ec6103c37;GLMP-A2306FD061;Jena;Thüringen;16053000;Volt;vlt;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Jena_Volt_2024.txt;main;008ec6103c37950e7aa1b1b7180b095971fef4924b4e625684679b2168a301aa;local_cities_components
USE-d293137d276d;DOC-df31c01bf1f7;GLMP-C25A589CCD;Kaiserslautern;Rheinland-Pfalz;07312000;CDU;cdu;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Kaiserslautern_CDU_2024.txt;main;df31c01bf1f7ed8bdb7d1ec70031628ddf3ab0e6b48383b00f675de6ad03cad7;local_cities_components
USE-8328d7effc8c;DOC-fdc45c506098;GLMP-BA81A12A5D;Kaiserslautern;Rheinland-Pfalz;07312000;FDP;fdp;2024.0;anderes kommunales Wahlprogramm;Land;main_corpus_observation;Kaiserslautern_FDP_2024.txt;main;fdc45c506098d5b6d460dcc3509989316cdf7e7b84783545fe9a8463bc8f38ca;local_cities_components
USE-23115923e5dc;DOC-29ed0ce6285e;GLMP-87CCE4C5AB;Kaiserslautern;Rheinland-Pfalz;07312000;Grüne;gru;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Kaiserslautern_Grüne_2024.txt;main;29ed0ce6285e1a55f35f02a4ecb957ea52f6e235432110caa7d7c682987804b7;local_cities_components
USE-cce5c10dc61b;DOC-57ff37a38a3a;GLMP-ECFB7DDE75;Kaiserslautern;Rheinland-Pfalz;07312000;Linke;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Kaiserslautern_Linke_2024.txt;main;57ff37a38a3a0f4cb1423ce2b6dca751886d5496384dbba40391309634547da2;local_cities_components
USE-53456cad6762;DOC-14b5b83eebd8;GLMP-9EA865130E;Kaiserslautern;Rheinland-Pfalz;07312000;SPD;spd;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Kaiserslautern_SPD_2024.txt;main;14b5b83eebd837d2f6bc88e55d118753cd451b84ba8f4ced6e1e026cb8164f64;local_cities_components
USE-298372f0a9bd;DOC-4e2292909292;GLMP-7ACFE0FAFF;Kandern;Baden-Württemberg;08336045;FWG;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Kandern_FWG_2024.txt;main;4e229290929209212aa6e1157dd828ca71343c1d763873673d1af86a355ad397;local_cities_components
USE-761d2ab5c43c;DOC-7fab299d8852;GLMP-30778BAEFB;Kandern;Baden-Württemberg;08336045;Grüne;gru;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Kandern_Grüne_2024.txt;main;7fab299d88527461f6451131a27422eb42ecddf8aa36cb801da6f1966491d325;local_cities_components
USE-a06d52821c09;DOC-698a2cabbe79;GLMP-5E60BED4BF;Karlsruhe;Baden-Württemberg;08212000;AfD;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Karlsruhe_AfD_2024.txt;main;698a2cabbe79117e8c07d9850dc0c2bc1ac70fc4f785d8f6a715201cb4b6963c;local_cities_components
USE-136210d20afb;DOC-de0701ebf8b7;GLMP-D840F9A398;Karlsruhe;Baden-Württemberg;08212000;CDU;cdu;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Karlsruhe_CDU_2024.txt;main;de0701ebf8b7bc90d6e90c490c1a29534ee8beee91504e472094c1c636f93c37;local_cities_components
USE-d2ec29556289;DOC-67f1204cf63c;GLMP-BA4D7B005F;Karlsruhe;Baden-Württemberg;08212000;Demokratie und Aufklärung Karlsruhe;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Karlsruhe_Demokratie und Aufklärung Karlsruhe_2024.txt;main;67f1204cf63cfae717a3f8a0276ab3310936967fb011c8fd1872e99376bb5fdd;local_cities_components
USE-be4f88af82b7;DOC-b1ee96ed9259;GLMP-B565A4CC85;Karlsruhe;Baden-Württemberg;08212000;Die Partei;par;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Karlsruhe_Die Partei_2024.txt;main;b1ee96ed925937813a7e92feb4883d6fa105e4e2be020983bfeb00a1524e417b;local_cities_components
USE-dca2ac82a9fb;DOC-471f35cd8e7e;GLMP-211179337F;Karlsruhe;Baden-Württemberg;08212000;FDP;fdp;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Karlsruhe_FDP_2024.txt;main;471f35cd8e7e0df82859070698be26f400603590807f82184dadbcf648cbd506;local_cities_components
USE-a929a32a7094;DOC-772abc5baaf1;GLMP-4C405AD448;Karlsruhe;Baden-Württemberg;08212000;FWG;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Karlsruhe_FWG_2024.txt;main;772abc5baaf1aa66ee1cbfa49c576650083c30337f999abfbced350b86e8d917;local_cities_components
USE-2342fc399a77;DOC-dc98f4e79f68;GLMP-F328995E1D;Karlsruhe;Baden-Württemberg;08212000;Für Karlsruhe;fkr;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Karlsruhe_Für Karlsruhe_2024.txt;main;dc98f4e79f682790b25882a619731e4cd2ea827923632f0a05569f6401647f45;local_cities_components
USE-ca3c245cee1b;DOC-8c2de3f4f4a3;GLMP-4C2018E279;Karlsruhe;Baden-Württemberg;08212000;Grüne;gru;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Karlsruhe_Grüne_2024.txt;main;8c2de3f4f4a3c9bbd6ee9b870027459c95c3eba882a48d56ab39f13f69d59740;local_cities_components
USE-e96e8166fb7b;DOC-5bb6cba63f52;GLMP-9AEB32F213;Karlsruhe;Baden-Württemberg;08212000;KAL;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;Karlsruhe_KAL_2024.txt;main;5bb6cba63f523047016cdf5b42a8206255b31b188f221bef5dfd3adc060bcbe6;local_cities_components
