document_id;filename;document_type;program_scope;election_year;content_hash;bytes;source_count;main_file_count;other_file_count
DOC-0fe58adce0e7;Pforzheim_Linke_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;0fe58adce0e782e84d0434b9edd46658415eec5f4b346952806ce9510f002b33;3535;1;1;0
DOC-105fc104b4bf;ko04gru.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2004.0;105fc104b4bf85e396291ecb917c6a7a8a50629ab372bd942232ec810adcd6a4;169494;1;1;0
DOC-10721eddd8fe;ha14lin.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;10721eddd8fe21ff93b912712cc58dae82f3ac7d87557881f866751aae2f17e8;68043;1;1;0
DOC-107b4bde1b31;wz20csu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;107b4bde1b31529ae42ad3023e9d177f3a61f30a46be0269c984304b65b03c0b;27170;1;1;0
DOC-10832a6f2539;nu14odp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;10832a6f2539c6bc56eedefbeb8e292836691723f206833e694c719a2b9fa301;55571;1;1;0
DOC-1094399fef9e;dr14afd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;1094399fef9eccd60c5b021c6bc1da9ba475666f4940954e82132ec66f44e59c;6418;1;1;0
DOC-109c69826562;bn94cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;1994.0;109c69826562e95ce1fa03f52ec7f30dc4e6292368e1d68df37c4a08eb7778bf;46676;1;1;0
DOC-10bdbdc0c5bc;kb19fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;10bdbdc0c5bcfdfb4731a9e3b4be0949d2d4ef4245c84b52b1befffc5e3dc21b;5057;1;1;0
DOC-10cc69a21b68;Sangerhausen_AfD_2024.txt;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;2024.0;10cc69a21b68581e3b7761005226bdbf334bf2a012e460889d246c8a8111599b;10678;2;1;1
DOC-10eff68b15b8;pf14uab.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;10eff68b15b89bdbbab0a07c8c353657cdc348fd5303283dc5b7feb37b52a3c7;1732;1;1;0
DOC-112d64f15eb0;pf19uab.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;112d64f15eb0ac2008ded572d046c5028f0ba583065a24c6fbec0454e18d82f1;2531;1;1;0
DOC-113e04a991b2;mh20mbi.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;113e04a991b27a16b1cc5b9090d3982020de896788011a8dca811e917d9c9836;56116;1;1;0
DOC-1170a7ac2d2d;mb14cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;1170a7ac2d2d93731f2aa3f877d3fb6bd0241287a32b0c0f58a575be5e1e5607;65306;1;1;0
DOC-118946f3df03;Göppingen_AfD_2024.txt;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;2024.0;118946f3df03af1218e1a694fae5da77a0fde9d3cb78ea02508a945468d14fa4;2881;2;1;1
DOC-11b5c5e58b63;dr19lin.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;11b5c5e58b639e2b0ab194b0045906bd2bb92511f23c5953804415259633f6e3;34269;1;1;0
DOC-11dcc41e24ae;wi16fwg.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2016.0;11dcc41e24ae595bbfa9285148434402affbb26481a3488841764933d8f2656b;3020;1;1;0
DOC-11eaa31f437a;hv06spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2006.0;11eaa31f437a992b1d83d4f177ec2f8212e9dd1e5353041e038d378e5e33dac1;117142;1;1;0
DOC-1249fcf48500;du20lin.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;1249fcf485002d2a1c2262da0f7607d54ee51e971f013473855292bfc3a94e1d;173898;1;1;0
DOC-1262bfc9e729;bn20pir.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;1262bfc9e729b105d528feabc37e94d6f6714e448c53450904d11d994cc7092e;49772;1;1;0
DOC-12873309ab75;da11cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2011.0;12873309ab75beeb811bc02ecb5c5f86c45a75a83edd0864c3089405e9790d14;76565;1;1;0
DOC-12f9efe8c793;Ludwigslust_AfL_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;12f9efe8c79346a758c1cf91f503916f02a38f984f7d5c84b23437072f5f533e;6997;1;1;0
DOC-13092a1e63c1;Dessau-Roßlau_AfD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;13092a1e63c140101577973403bf5131ee9fd9b3497cd02b1a58096ccd9f06a6;15576;1;1;0
DOC-13242e88584d;du20sgu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;13242e88584dcbf23270f50f30aa352aef86d8f991278af369596b427a2e73d7;2613;1;1;0
DOC-1329be815673;ac04ggs.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2004.0;1329be815673194fc873ad31add0d529c7bb522e99cc72769a890fd82ebd3ff2;13739;1;1;0
DOC-13455a9898ed;kr04spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2004.0;13455a9898eddd766ef99fd391c08241e03f5e29344dd378976cb37f6f7c95aa;13569;1;1;0
DOC-1346df0e7aa8;ob14gru.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;1346df0e7aa8dfd403dca853599219cd52aab698ae4af950007dbdf0be45ada3;93783;1;1;0
DOC-1357f1409ea1;Arnstadt_SPD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;1357f1409ea1e645df6fb275128ea7500a8c6ce04d393a534d850dfdf8aed4d4;20067;1;1;0
DOC-137c41dfa93f;ro19ufr.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;137c41dfa93f76edd1bd485ab817d4eb4d7e742a5450e3be5138a17a12340d9f;19778;1;1;0
DOC-13ad3f1a069d;ol11fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2011.0;13ad3f1a069d3bf6ac8f88cfd0c80d40c1becf7989f26fbe5d6ed75ad97f8f6b;5415;1;1;0
DOC-13ba99511951;rg20csu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;13ba9951195120e5ddfa96e8b6976e4d1bc39c7aec9382f4255ee455b6aec886;70581;1;1;0
DOC-13bb751d99fc;bi20afd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;13bb751d99fcd14eba4e45fc53768031ac341e52af5c85f69aa01d5719f3fb58;60247;1;1;0
DOC-13bf99681558;wi16gru.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2016.0;13bf99681558262f297760fc177c46e37c385c2460857007f6ed9909d66b2fa1;368882;1;1;0
DOC-13de7f1f6bb9;ma14cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;13de7f1f6bb9f23c55d9d48b165a420973197ed3b8a925a1bec9a85da50ab3cb;27642;1;1;0
DOC-13edb41db2b8;Greifswald_CDU_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;13edb41db2b8ffe913a41aba688582a4770206d6699ea0dac8db2f6a79096c52;5100;1;1;0
DOC-141b1f862ab0;Zossen_Grüne_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;141b1f862ab071aff7702260489440e40ba489737f8b2003eb1a4dbdc937f662;5725;1;1;0
DOC-1425c818aa6a;ac14lin.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;1425c818aa6ab578e21ae54861f0e479927d78c149f377a0e09bd3de00b6c44d;117309;1;1;0
DOC-142cfa6f6e6e;do14pir.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;142cfa6f6e6ec5e0f2bdca24fd8ab5fee6d3092ea401e9d76606ce50b3c35468;1961;1;1;0
DOC-14342ae85dbd;Möckern_AfD_2024.txt;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;2024.0;14342ae85dbd6da33be67c2ee3149d017122c989ae52d081ac5f7a55b1a8b17f;9385;2;1;1
DOC-143640acfdaf;sg14cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;143640acfdafe90fe3f68b94b0169083ca2ab386b9ada57278d3c93f029b61aa;48495;1;1;0
DOC-143f9ba6ef78;Pforzheim_Grüne_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;143f9ba6ef7837f3baf984dcdb53df5a4161f59d4ac217391af3ed6d5eb6ffa5;1186;1;1;0
DOC-1457d52292f6;bg20cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;1457d52292f661dafe2e3b1f849e3d8f3bf247044b87c31b137603e9b1a8f6d0;50132;1;1;0
DOC-1461e1bdfc96;Boppard_Grüne_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;1461e1bdfc960f025c7428d51c4572c37e8e336c26591058e681d78eabdaf61e;32865;1;1;0
DOC-14671c10359c;dl06spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2006.0;14671c10359ca1bedacf1846595b9a5f4bceaf42e1d51473d8bd3a4bc363563c;34482;1;1;0
DOC-1476afd61703;Mannheim_Klimaliste_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;1476afd617035cd4c3c749d818c905ae132ebe1192db6db290f979dd06d9b135;3743;1;1;0
DOC-148d2dee5b39;du14afd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;148d2dee5b39f41ffdaf76b797783730f13527344c84706838543af356e77df6;29468;1;1;0
DOC-14b5b83eebd8;Kaiserslautern_SPD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;14b5b83eebd837d2f6bc88e55d118753cd451b84ba8f4ced6e1e026cb8164f64;32496;1;1;0
DOC-14bdcd764262;Stuttgart_FeLi_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;14bdcd7642620e802d0df4c60da1c3cf6309885c8bc455f16b6e617fc660702a;2038;1;1;0
DOC-14c3a92d93c8;ka11cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2011.0;14c3a92d93c84139b38778fe8fa03e69c98fb1f6bbffc1d7f393995135c00993;31337;1;1;0
DOC-14ee7ac07199;hl19lin.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;14ee7ac071990f09254b69261554f0d1a2aea4fc63b093a2eb78e38e474b8491;8525;1;1;0
DOC-14f950967f7b;Gera_SPD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;14f950967f7bdded14b3a7236fdd7f7a2233514da61aacdbe1707965c9b0d3e0;34778;1;1;0
DOC-1500befd57a2;ff16lin.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2016.0;1500befd57a2effef96bad8637e911c000dab6e18b1a33d10a03bc29196f89fe;98165;1;1;0
DOC-150a2d468c2f;ro19rob.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;150a2d468c2fcd7149172c3f881a63edc9f683260428a8faeaf56bf8ddae4220;9992;1;1;0
DOC-151f8d37c6af;Halle (Saale)_Hauptsache Halle_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;151f8d37c6af4553737e948a5f533a5841bac1fb0fcc9f1125d62f4f0248ebbb;7961;1;1;0
DOC-153791f10308;Heilbronn_SPD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;153791f103082e37aa2fefe66d4cdb59da42ba3910565d0f4f54d266c67594e2;43300;1;1;0
DOC-1540b128d98e;ol06gru.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2006.0;1540b128d98e0688124732255c4520aaa2bfbdd2c9307ecdada648adc4c68f59;120587;1;1;0
DOC-157470aee4eb;in20csu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;157470aee4eb8b18241b75a5e1fdf438cc31c6d263eef37b3b827c1361325fa0;15676;1;1;0
DOC-15786751f809;Speyer_SPD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;15786751f8090dc20fe25637975655e66af4fb55f90f253395a82b0e28b0f75c;17559;1;1;0
DOC-157e8b0ffa83;Frankfurt (Oder)_Linke_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;157e8b0ffa839bfab243dc72406def9d7210f7f076d58a262524391dbc3d1653;23519;1;1;0
DOC-1595263316dc;le14pir.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;1595263316dcada4a375aeed50c0eb42d3b2a27c886a2387c87ac432a5e895b1;83703;1;1;0
DOC-1595a3b69f33;bn09cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2009.0;1595a3b69f331e30d21d122539b175dab6b36876bb3bd3ae7aaed799f3a0b453;81241;1;1;0
DOC-159759325f8a;mz19lin.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;159759325f8aaff8933132daa9b06716181f922e0a0328426ce860817fd66c69;122903;1;1;0
DOC-15b0672edb00;es94fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;1994.0;15b0672edb00f26a720a73c2b2dc5b444a6b25ba88a983ec78354f69a138d7a4;43341;1;1;0
DOC-15b46ca0e1c6;hl14spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;15b46ca0e1c6f4808d7f883e79efc4ef7529187ed45a410d74af6f280cb08cbc;28354;1;1;0
DOC-15c9146f9bec;ks19cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;15c9146f9bec6e2534d789260062cb1d109b3c238fd4490176a6f82b565565eb;9815;1;1;0
DOC-15d26f093440;lp14pir.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;15d26f093440328ac95b4b64dddc18f346dbc45c5c3b8f64c1f54c9d63d12904;18218;1;1;0
DOC-15defc3e2a5f;st19spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;15defc3e2a5f14106a3f931a715e934a1e07dad6f0c1facd85bb13d81f6545ac;128964;1;1;0
DOC-15e4d89275b0;fr19uff.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;15e4d89275b078919e4265f6b83ee6cf084dc7f530605e7e32762704c9ec4577;6534;1;1;0
DOC-1628e78a05ed;Haldensleben_AfD_2024.txt;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;2024.0;1628e78a05ede544b9a5c5ca9b27759f843517a6dd7e01d286e661ee846bdeee;29767;2;1;1
DOC-1631f9955667;ka01fwg.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2001.0;1631f9955667eddb47f6d0db06f369654366e9adca095f8965434669b489c7b9;43058;1;1;0
DOC-163764a7c717;fu20spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;163764a7c717de61684784d9427fe967aba2ef90f92f92ae0f6a8026e25bcf50;86454;1;1;0
DOC-1644d54cf612;mh20fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;1644d54cf61292206262aee0fc6f4b13ea1dee499185bad68163fca96c70d4b4;58254;1;1;0
DOC-16507804783d;hl19fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;16507804783d179abc28ffcaa78e9ffa5730a6713a628b9243ca085123179ddf;35405;1;1;0
DOC-1668bd79dbfd;of11cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2011.0;1668bd79dbfd078cbb7474584d763d77fb15424e32e7f937937bd3e779e6d78d;89093;1;1;0
DOC-1668f4c08c3d;fr19klf.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;1668f4c08c3d21fdff2757e8117db8d07634ff8f96097ebfad0fcb9d15c8f1c4;26278;1;1;0
DOC-1676df55e76a;Potsdam_AfD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;1676df55e76a5dae72c5193f2f2d81c5cc98ccd74509b5cd9fa5631d445d7991;63752;1;1;0
DOC-16ab72745820;Stavenhagen (Reuterstadt)_CDU_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;16ab727458207681e484336ace629a67534d613970b97a4f47e6a9646b81ea68;12282;1;1;0
DOC-16d24cd566d3;es04fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2004.0;16d24cd566d3b15cb48fc556928df48cb15fa86899051145cfe55b088eaa926e;55474;1;1;0
DOC-16ef6244e029;mu20gru.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;16ef6244e0292dad7e2d88900422f4525692edbc4ebc75329056cbdb0936920b;136826;1;1;0
DOC-16f0685fa1ac;kb14cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;16f0685fa1acdbca6d09e5c0e65be8a6e9f3705acd31f93ea05558c67af5a89a;1696;1;1;0
DOC-16fe91fcff84;st14pir.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;16fe91fcff84d1c3257f87614224618fb826fa5cc733be9913876869d197ac44;85733;1;1;0
DOC-171134a8557a;lu14fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;171134a8557a0d4a25c9922720cffdc0ca8a1a9fdfdaa14bcc66ff641923abaf;28266;1;1;0
DOC-1754e9bf00c1;os16cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2016.0;1754e9bf00c1f68a52f4b841427d06ee7df6e5b9bb14ef90afe53cb784356c6a;74620;1;1;0
DOC-175ef76a5e98;wi01fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2001.0;175ef76a5e9828ef07754f3e44170c4135dd939b97703135a5175120c8237a43;62085;1;1;0
DOC-176067d127fb;Völklingen_Linke_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;176067d127fb3136eed2664b5d5f600af7efd69a36680e0dabcda7661a5effea;2520;1;1;0
DOC-1765c8c2c429;of01gru.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2001.0;1765c8c2c42989af36aa412daebc3037daa95849ef3e232ffaaf4a50b1ebf226;43103;1;1;0
DOC-176ad4fa201e;hn19fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;176ad4fa201e3ae599f42189dc26233c56f09883b7bd19a33c269160765e0fe5;55865;1;1;0
DOC-17924445e4b9;du14spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;17924445e4b917c0c706a694b19649b410a123129807159351134d3914865b67;90176;1;1;0
DOC-179965365f94;Erfurt_Mehrwertstadt_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;179965365f94df3d83dd04bac53eadb1cad1adaef1f30299561d1d63efa9dc1c;28870;1;1;0
DOC-17a5426fbd92;Chemnitz_FDP_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;17a5426fbd92034f3c08c55b0bde2e2c2908c95ae7a1d0b05290a0e1466decad;46618;1;1;0
DOC-17b36a41a9c2;sg20cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;17b36a41a9c263cfda5e9d50338fd4910facde869635469abd3a2d2a01b29110;61016;1;1;0
DOC-17d282c2459e;bg09kid.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2009.0;17d282c2459ecc879b929c4123c4293f2f3bd720dfd6b1180e59498c85d3d650;22921;1;1;0
DOC-17ed0212d92a;da16gru.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2016.0;17ed0212d92a11c097b88eb8dfaf344869734d7c7ce344b764e059c21f479fdc;354880;1;1;0
DOC-1804d4efa590;Erfurt_CDU_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;1804d4efa5902d56353417e43aa6f7c0e14a578fecaa89456949a80c1d5c2661;74956;1;1;0
DOC-1844b7c4ffdd;Heidelberg_Volt_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;1844b7c4ffdd4eb1223d31ca8bede63a752a3605cfd7f697f5735cf59f35898e;109077;1;1;0
DOC-1869a16a888b;sg20afd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;1869a16a888b257d78ca745d34674475c5dcbefdd501253e08908aa4147e939c;45880;1;1;0
DOC-186b261e6eb0;Leipzig_Grüne_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;186b261e6eb0198e052de5b391979e965f939758223f59d755c15fa7aa87e8ac;197330;1;1;0
DOC-186c346afffb;du09lin.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2009.0;186c346afffb4f9c4b6f6cc1bc6e76363343701f0d79f7515346562cd04e93fa;243051;1;1;0
DOC-187bcc28e4fa;hn14fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;187bcc28e4fa04f542743f34fe427a28baffdbe686d20939bcfd5488608abc1c;30053;1;1;0
DOC-18802d455055;ks14gfk.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;18802d455055b65c69b0d77c2a6ebfdc53068b93256a7c5f19cd56c24df607e3;6074;1;1;0
DOC-18877abc68ff;ds09fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2009.0;18877abc68ff225d91037f8597cbb9d7da09e7d3dc2c48381b82eb35b3765aef;71999;1;1;0
DOC-188eaf219878;rg20csb.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;188eaf219878763b7ab1fda7a376bc6f87f6ced8a4b800a0f9d1ad0a31e5813d;1899;1;1;0
DOC-18d103c5b580;bt09spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2009.0;18d103c5b580982d2ef8e8cbc69386369ca4e4e54be677edb990eeddb5d1594c;17106;1;1;0
DOC-18fe354a0850;ch19cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;18fe354a08505df9497a10b72a3627632cddbc499423114ca45ad7a33d5fb8c7;25412;1;1;0
DOC-1908d33b77f3;Offenburg_FWG_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;1908d33b77f3d61eb2c5d6a8b91072b90baa599b7818347798603159ad365003;6246;1;1;0
DOC-19257f193ec7;br15spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2015.0;19257f193ec7673a2077c3ee773b7c7140360235a57b5d1b84ea82e0b279b78f;210077;1;1;0
DOC-1949ef93527f;fr14fwg.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;1949ef93527f26d81a634b4d1f3c576ea2098ecf3b8df6f776afa623ead32d48;14051;1;1;0
DOC-197005b019e1;ac20gru.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;197005b019e19b4089c25671ac904b719ee7f269aa0295572eca69e35621e84c;262134;1;1;0
DOC-197586fbeccf;Jena_CDU_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;197586fbeccf031f6d5a6804df953d4a0d3ed6b1143f17134e6616b5ad1acd2e;49513;1;1;0
DOC-197f575c7012;ka97fwg.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;1997.0;197f575c701205591b58606a046e3584801ec57270411b39154c12ae6c0cd502;41057;1;1;0
DOC-198ba1f7bbbb;lb13ful.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2013.0;198ba1f7bbbbd0c54be0befaed0ceeaecd6e54017c6597b38d2ec3ab3de5c0b9;20811;1;1;0
DOC-198bc56603d6;es20par.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;198bc56603d67c24f6b6d3a18152b27fc1522939f15e8089534d283fa6d64e27;24438;1;1;0
DOC-1990dfc91116;sg20spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;1990dfc9111607564c4f84ae1800211498169b7b804b9b4680e68fb4d5d00ac7;83729;1;1;0
DOC-19974e010052;Nohfelden_FDP_2024.txt;anderes kommunales Wahlprogramm;Landkreis;2024.0;19974e010052e6daed7f3cfe1498f83162c863a824e81918f32664629904125e;9571;2;1;1
DOC-19b81bd26ef9;ms14cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;19b81bd26ef9ec0b043017c7050c5cb492bb0371a016dc5b62397857779085b7;95803;1;1;0
DOC-19e33639c961;Freiburg im Breisgau_Unabhängige Frauen Freiburg_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;19e33639c961c4f295ba973156417acf4dcce3751bfa62c242d999449f4cc9b1;3436;1;1;0
DOC-1a58d58cb6bc;es20gru.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;1a58d58cb6bcff995c8dcc06d0e3082313089a3d25daacd0764bf7d329e34156;145651;1;1;0
DOC-1a6e8b467efa;ge20afd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;1a6e8b467efa3f43467e66faecc8106d90c8f9682eccff441e352abba7dbb955;53779;1;1;0
DOC-1ac0873544b4;es09ebb.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2009.0;1ac0873544b49ae5b10fc3c313400a5a73003571cf82d8cba5ae0790e7851ffe;19455;1;1;0
DOC-1ac9d1602666;bi14lin.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;1ac9d16026665fa4e9e2f4b783cb4f5ec51c1512db9f6d96195aa002a15cd2c1;86613;1;1;0
DOC-1ad1133b1ade;ef14fwg.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;1ad1133b1ade8fdbb1fcecaf7d2fab4d7e6032e2fd8ef554631e290024a44e71;29123;1;1;0
DOC-1b148a9945ba;Plauen_SPD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;1b148a9945bacec0319bf61cb8ce824f939baceab495e3bc01faa5314ece4060;26038;1;1;0
DOC-1b2b0e737ca4;rs09cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2009.0;1b2b0e737ca4e001fca6c58ad7f9257d14ff9f1c2035c47646e9e4d36e49c755;35563;1;1;0
DOC-1b3147b65440;ol16lin.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2016.0;1b3147b6544022d7402b9e7813d384a3e5c91214131e5bc5ae048f5643c09416;105105;1;1;0
DOC-1b3aab1e1ccf;ms04fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2004.0;1b3aab1e1ccfe888be0be4cce8f1a55e991e5fd1bf93afe6155554ec2577a70c;53361;1;1;0
DOC-1b44f30c4115;Mainz_AfD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;1b44f30c41151961b5df6cabe105e071105786c28ea88969dad7b7eba8bd8a56;17931;1;1;0
DOC-1b5607db91f0;bi14fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;1b5607db91f0ff3206a430f11249f6f2166f114198ad1ba8582a0834abf37490;83459;1;1;0
DOC-1b7fb594e127;hl14lin.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;1b7fb594e1270469f5a6f27937f6591e6008aaf56535bae5d36bb33cbe5a505a;49466;1;1;0
DOC-1b81d05f9b16;bt14spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;1b81d05f9b1656f69ceb88c8bfae47ef230c1d37a00a4ae89681812ef7f67ff9;22423;1;1;0
DOC-1b881fd3c0c1;ch19afd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;1b881fd3c0c11161f42c6b4c44b1331037dd1b3d2980f28c9ddc62b105d87726;6855;1;1;0
DOC-1b9361533052;Ludwigshafen am Rhein_AfD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;1b93615330524d08177b7d221f87fe58c3b5ece9416f26947fdaf4b9d1ced8d7;15327;1;1;0
DOC-1b9453fbc55e;Forst (Lausitz)_FDP_2024.txt;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;2024.0;1b9453fbc55ede8a56e46f1fd23d90ced5cf4c101364fab063945ba0c348ba1b;25112;2;1;1
